url,state,city,years,manufacturer,model,price,condition,cylinders,fuel,odometer,title_status,transmission,VIN,drive,size,vehicle_type,paint_color,image_url
https://newyork.craigslist.org/brx/ctd/d/ridgewood-2013-chevrolet-impala/7234339632.html,ny,new york city,2013,chevrolet,impala,5995,,,gas,139665,clean,automatic,,,,,,https://images.craigslist.org/00e0e_fuYXCjhToc9_0cU09G_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2013-nissan-maxima/7234338876.html,ny,new york city,2013,nissan,maxima 3.5 sv,8999,like new,6 cylinders,gas,92000,clean,automatic,,fwd,mid-size,sedan,silver,https://images.craigslist.org/00f0f_loWXqZViRV1_0ew0aT_600x450.jpg
https://newyork.craigslist.org/que/cto/d/flushing-2010-honda-accord-ex-sedan/7234338285.html,ny,new york city,2010,honda,accord ex-l,7300,excellent,6 cylinders,gas,116000,clean,automatic,,fwd,full-size,sedan,grey,https://images.craigslist.org/00Z0Z_6pgaZpB6pQf_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/valley-stream-2019-toyota-camry-se-auto/7234338151.html,ny,new york city,2019,toyota,camry,17795,excellent,,gas,31416,clean,automatic,4T1B11HK1KU763556,,,sedan,,https://images.craigslist.org/00H0H_kAvMcaYkMHO_09G07g_600x450.jpg
https://newyork.craigslist.org/que/cto/d/south-ozone-park-2003-toyota-matrix-xr/7234337879.html,ny,new york city,2003,toyota,matrix,2150,like new,4 cylinders,gas,126858,clean,automatic,,,compact,,silver,https://images.craigslist.org/00Q0Q_80LZm28ycQS_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2007-jeep-grand-cherokee/7234335542.html,ny,new york city,2007,jeep,grand cherokee,6997,,8 cylinders,gas,126748,clean,automatic,1J8HR48P17C631861,4wd,mid-size,SUV,green,https://images.craigslist.org/00N0N_1hkpdk1rGiA_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/bronx-2018-honda-accord-ex-call-text/7234335418.html,ny,new york city,2018,honda,accord,19995,,,gas,66351,clean,automatic,1HGCV1F55JA100325,fwd,full-size,sedan,black,https://images.craigslist.org/01111_giLqPDBlRB9_0ak07K_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/wood-ridge-2011-hyundai-elantra-limited/7234332538.html,ny,new york city,2011,hyundai,elantra,5999,,,gas,130038,clean,automatic,5NPDH4AEXBH035193,,,sedan,white,https://images.craigslist.org/00v0v_hb8mQAuJWIt_0ak07K_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/great-neck-2017-bmw-x5-xdrive35i/7234329353.html,ny,new york city,2017,bmw,x5,309,,,gas,62453,clean,automatic,5UXKR0C34H0V79654,,,other,grey,https://images.craigslist.org/00w0w_gRXrmKOeNhS_0fu08I_600x450.jpg
https://newyork.craigslist.org/wch/ctd/d/bronx-2017-mercedes-benz-gls-gls-call/7234329004.html,ny,new york city,2017,mercedes-benz,gls-class,33995,,,gas,68311,clean,automatic,4JGDF6EE2HA899887,,,SUV,black,https://images.craigslist.org/00N0N_jSQxgmpaTBI_0ak07K_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/franklin-square-2017-bmw-series-330i/7234328893.html,ny,new york city,2017,bmw,330i,329,,,gas,38972,clean,automatic,WBA8D9G34HNU65937,,compact,sedan,black,https://images.craigslist.org/00000_llq37GarsNU_0eu0aS_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/franklin-square-2018-bmw-series-340i/7234328712.html,ny,new york city,2018,bmw,340i,479,,,gas,7530,clean,automatic,WBA8B3C58JK788115,,compact,sedan,,https://images.craigslist.org/00T0T_2yC45WJI8MB_0es0aQ_600x450.jpg
https://newyork.craigslist.org/mnh/cto/d/new-york-2013-smart-fortwo/7234328631.html,ny,new york city,2013,,smart fortwo passion,6500,excellent,,gas,32000,clean,automatic,,,compact,hatchback,white,https://images.craigslist.org/01717_PwCRtF2IT5_0c60lw_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/franklin-square-2018-bmw-series-330i/7234328603.html,ny,new york city,2018,bmw,330i,319,,,gas,34188,clean,automatic,WBA8B9G59JNU99143,,compact,sedan,white,https://images.craigslist.org/00l0l_hzDmnkwOGCM_0eu0aS_600x450.jpg
https://newyork.craigslist.org/que/cto/d/corona-2006-hyundai-elantra/7234328360.html,ny,new york city,2006,hyundai,elantra,1850,excellent,4 cylinders,gas,,clean,automatic,,,,sedan,silver,https://images.craigslist.org/00d0d_isFNOjjE5RA_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/ridgewood-2013-bmw-series/7234325332.html,ny,new york city,2013,bmw,3 series,10995,,,gas,99877,clean,automatic,,,,,,https://images.craigslist.org/00l0l_jiZNsOHdZHB_0cU09G_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/dobbs-ferry-acura-rdx-2015-excellent/7234324993.html,ny,new york city,2015,acura,rdx,17500,like new,,gas,67000,lien,automatic,,4wd,mid-size,SUV,black,https://images.craigslist.org/01717_2ul9cS71pTj_0f209S_600x450.jpg
https://newyork.craigslist.org/fct/cto/d/norwalk-subaru-outback-ll-bean-edtion/7234323443.html,ny,new york city,2003,subaru,outback,2700,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00N0N_7xXch9EMJt7_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/franklin-square-2018-bmw-series-330i/7234322133.html,ny,new york city,2018,bmw,330i,319,,,gas,34188,clean,automatic,WBA8B9G59JNU99143,,compact,sedan,white,https://images.craigslist.org/00l0l_hzDmnkwOGCM_0eu0aS_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/lodi-2016-mercedes-benz-gle-4matic-4dr/7234320431.html,ny,new york city,2016,mercedes-benz,gle-class,43895,,,gas,51501,clean,automatic,4JGED6EBXGA007318,,,SUV,silver,https://images.craigslist.org/00E0E_8QEdWpXC3N4_0ew0aT_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-nissan-quest-2012/7234319803.html,ny,new york city,2012,nissan,quest s,3990,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/01313_8E5hisqoGdX_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/staten-island-2018-bmw-m3-competition/7234316199.html,ny,new york city,2018,bmw,m3,61999,,,gas,20188,clean,automatic,WBS8M9C51J5J80119,,,other,yellow,https://images.craigslist.org/00K0K_4Rjngh6eKGD_0jm0ew_600x450.jpg
https://newyork.craigslist.org/jsy/cto/d/palisades-park-2006-toyota-camry-le-4dr/7234315715.html,ny,new york city,2006,toyota,camry,4300,excellent,4 cylinders,gas,127000,clean,automatic,,fwd,full-size,sedan,silver,https://images.craigslist.org/00E0E_1O2gc0t8jH9_0lM0t2_600x450.jpg
https://newyork.craigslist.org/que/cto/d/bayside-2008-honda-accord-lx/7234315434.html,ny,new york city,2008,honda,accord lx,4500,excellent,4 cylinders,gas,151,clean,automatic,,fwd,mid-size,sedan,black,https://images.craigslist.org/00h0h_g8zxl179VFR_0CI0t2_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/yorktown-heights-2009-subaru-impreza/7234314250.html,ny,new york city,2009,subaru,impreza,3000,good,4 cylinders,gas,163000,clean,automatic,,4wd,mid-size,hatchback,silver,https://images.craigslist.org/00T0T_7DuVYRovKMW_0oo0ww_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-mazda-mazda3-touring/7234314046.html,ny,new york city,2012,mazda,mazda3,6997,,4 cylinders,gas,97268,clean,manual,JM1BL1V80C1682140,fwd,compact,sedan,grey,https://images.craigslist.org/00000_1o4Bvc5pQEe_0gw0co_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/ridgewood-2017-chevrolet-traverse/7234312735.html,ny,new york city,2017,chevrolet,traverse,14995,,,gas,28052,clean,automatic,,,,,,https://images.craigslist.org/00f0f_7fHj6CEhgRc_0cU09G_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/bronx-2017-bmw-x1-xdrive28i-call-text/7234312501.html,ny,new york city,2017,bmw,x1,22087,,,gas,40897,clean,automatic,WBXHT3Z30H4A58385,fwd,full-size,SUV,white,https://images.craigslist.org/01414_eu0o5lFy0Pc_07K0ak_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/huntington-station-2017-dodge/7234312341.html,ny,new york city,2017,dodge,challenger,26995,,,gas,21171,clean,automatic,2C3CDZAGXHH532160,rwd,,coupe,red,https://images.craigslist.org/00v0v_jqjzHLfxBmH_0ew0aT_600x450.jpg
https://newyork.craigslist.org/jsy/cto/d/palisades-park-2004-lexus-es330-4dr/7234312036.html,ny,new york city,2004,lexus,es 330 sedan,4400,like new,6 cylinders,gas,170000,clean,automatic,,fwd,full-size,sedan,white,https://images.craigslist.org/00O0O_5dzPW3EOUzm_0lM0t2_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/mohegan-lake-2009-bmw-x5-v8/7234309873.html,ny,new york city,2009,bmw,x5,8500,like new,8 cylinders,gas,99000,salvage,automatic,,4wd,,,,https://images.craigslist.org/00g0g_cBL4LzMR9y_0jm0ew_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/ridgewood-2007-cadillac-escaldae/7234308613.html,ny,new york city,2007,cadillac,escalade,10995,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00q0q_8ite6AbJZIP_0cU09G_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/elmsford-2012-jeep-compass/7234251793.html,ny,new york city,2012,jeep,compass,2400,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00q0q_3jY9Pycj7O_0gw0co_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/westbury-2010-toyota-camry-le/7234307594.html,ny,new york city,2010,toyota,camry le,6400,excellent,4 cylinders,gas,114876,clean,automatic,,fwd,,sedan,grey,https://images.craigslist.org/01515_TWoT7d6gAi_0CI0hT_600x450.jpg
https://newyork.craigslist.org/que/cto/d/queens-village-2019-honda-civic/7234306906.html,ny,new york city,2019,honda,civic,19500,like new,4 cylinders,gas,21000,clean,automatic,,fwd,full-size,sedan,black,https://images.craigslist.org/00S0S_8ZEiSNR4fox_0iS0pa_600x450.jpg
https://newyork.craigslist.org/mnh/cto/d/new-york-audi-a8-2014-great-condition/7234306892.html,ny,new york city,2014,audi,a8 l,20000,excellent,4 cylinders,gas,70854,clean,automatic,WAURGAFD3EN007308,4wd,full-size,sedan,black,https://images.craigslist.org/00g0g_X0z1c6K4B0_0kE0bC_600x450.jpg
https://newyork.craigslist.org/stn/cto/d/staten-island-honda-accord-for-sale/7234306807.html,ny,new york city,2009,honda,accord exl v6,6500,excellent,6 cylinders,gas,144867,clean,automatic,,,,,grey,https://images.craigslist.org/00101_2HHb9AmZFMj_0wD0CI_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/franklin-square-2017-bmw-series-330i/7234305390.html,ny,new york city,2017,bmw,330i,329,,,gas,38972,clean,automatic,WBA8D9G34HNU65937,,compact,sedan,black,https://images.craigslist.org/00000_llq37GarsNU_0eu0aS_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/ridgewood-2009-kia-sedona/7234301516.html,ny,new york city,2009,kia,sedona,3995,,,gas,,clean,automatic,,,,,,https://images.craigslist.org/00y0y_h9tBRdUAX2e_0kE0fu_600x450.jpg
https://newyork.craigslist.org/lgi/cto/d/roosevelt-dr-caddy-deville/7234301494.html,ny,new york city,1998,,caddy deville,700,good,8 cylinders,gas,93080,clean,automatic,,fwd,full-size,sedan,silver,https://images.craigslist.org/00q0q_8XX7plFiVvh_0CI0sU_600x450.jpg
https://newyork.craigslist.org/fct/cto/d/stamford-2004-audi-a4-quattro-18t-82k/7234300909.html,ny,new york city,2004,audi,a4 quattro,4200,excellent,,gas,82300,clean,automatic,,,,,,https://images.craigslist.org/00d0d_lH3d403pb6y_0CI0t2_600x450.jpg
https://newyork.craigslist.org/fct/cto/d/branford-2010-volkswagen-tiguan-miles/7234300413.html,ny,new york city,2010,volkswagen,tiguan,5900,,4 cylinders,gas,100000,clean,automatic,,,,SUV,,https://images.craigslist.org/00F0F_eteME4oTXhY_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/wood-ridge-2003-ford-f350-super-duty/7234299091.html,ny,new york city,2003,ford,f-350,9999,,,diesel,197924,clean,automatic,1FTWW33P73EB38130,4wd,,pickup,white,https://images.craigslist.org/01717_75qin2EXDuz_0ak07K_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/franklin-square-2014-mercedes-benz/7234298622.html,ny,new york city,2014,mercedes-benz,c-class,189,,,gas,86458,clean,automatic,WDDGJ8JB4EG201530,,compact,coupe,white,https://images.craigslist.org/00T0T_6Rqh0u8TVEK_0ew0aT_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/bronx-2017-bmw-series-430i-xdrive-call/7234295733.html,ny,new york city,2017,bmw,430i,23995,,,gas,42722,clean,automatic,WBA4R9C52HK680838,,compact,coupe,white,https://images.craigslist.org/00s0s_cNNzk8WmANc_0ak07K_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/katonah-ford-fusion/7234293970.html,ny,new york city,2010,ford,fusion sel,4500,good,6 cylinders,gas,152000,clean,automatic,,fwd,mid-size,,green,https://images.craigslist.org/00d0d_azKJLPKhFit_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/cto/d/arverne-2007-nissan-sentra-cyl-20-liter/7234293430.html,ny,new york city,2007,nissan,sentra,4700,good,4 cylinders,gas,102551,clean,automatic,,fwd,,sedan,grey,https://images.craigslist.org/00606_4CcKVKqWYQ_0Ba0oM_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-infiniti-qx/7234292741.html,ny,new york city,2005,infiniti,qx56,4850,good,8 cylinders,gas,170000,clean,automatic,,,,,black,https://images.craigslist.org/00b0b_9taIcCj1Csx_0xS0pp_600x450.jpg
https://newyork.craigslist.org/fct/ctd/d/bronx-2017-honda-hr-ex-call-text/7234292414.html,ny,new york city,2017,honda,hr-v,15599,,,gas,44393,clean,automatic,3CZRU6H79HM708945,4wd,compact,SUV,red,https://images.craigslist.org/00M0M_xNyZGqgmYm_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-2004-chevrolet-malibu/7234290758.html,ny,new york city,2004,chevrolet,malibu,1900,good,6 cylinders,gas,39000,clean,automatic,,fwd,,,grey,https://images.craigslist.org/00505_l49WgGRvzf5_0im0CI_600x450.jpg
https://newyork.craigslist.org/fct/cto/d/ridgefield-2004-toyota-sienna-xle/7234289772.html,ny,new york city,2004,toyota,sienna xle,1750,fair,6 cylinders,gas,216785,clean,automatic,5TDBA22C44S012146,4wd,full-size,van,blue,https://images.craigslist.org/00D0D_4c1c9SfIQNO_0t20CI_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/great-neck-2018-audi-a8-30t/7234287997.html,ny,new york city,2018,audi,a8,429,,,gas,30493,clean,automatic,WAU44AFD1JN000290,,,sedan,grey,https://images.craigslist.org/00c0c_3cQGb2ki0qa_0kE0fu_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/franklin-square-2014-mercedes-benz/7234285297.html,ny,new york city,2014,mercedes-benz,c-class,189,,,gas,86458,clean,automatic,WDDGJ8JB4EG201530,,compact,coupe,white,https://images.craigslist.org/00T0T_6Rqh0u8TVEK_0ew0aT_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2011-suzuki-kizashi-se-awd/7234279193.html,ny,new york city,2011,,Suzuki Kizashi,6997,,4 cylinders,gas,103640,clean,automatic,JS2RF9A37B6110553,4wd,compact,sedan,grey,https://images.craigslist.org/00u0u_9EBnvYTVBzf_0gw0co_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/far-rockaway-2008-honda-odyssey-ex-no/7234277900.html,ny,new york city,2008,honda,odyssey,5500,excellent,6 cylinders,gas,151304,clean,automatic,5FNRL38438B026483,,,mini-van,blue,https://images.craigslist.org/00d0d_iJJrmpby1PQ_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2011-toyota-rav-awd/7234274553.html,ny,new york city,2011,toyota,rav4 awd,8999,like new,4 cylinders,gas,70000,clean,automatic,,4wd,full-size,SUV,blue,https://images.craigslist.org/00X0X_6b4Rex35uGa_0ew0aT_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2011-bmw-x5-owner-awd/7234271865.html,ny,new york city,2011,bmw,x5 xdrive35i,11999,like new,6 cylinders,gas,67000,clean,automatic,,4wd,mid-size,SUV,black,https://images.craigslist.org/01616_2oiRtfIYl2S_0ew0aT_600x450.jpg
https://newyork.craigslist.org/que/cto/d/forest-hills-2012-ford-e350-van/7234271034.html,ny,new york city,2012,ford,e350 sd extended,12995,excellent,8 cylinders,gas,50892,clean,automatic,1FBSS3BL4CDB17545,,,,white,https://images.craigslist.org/00B0B_2DQeb8vVVvL_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/cto/d/astoria-2010-nissan-pathfinder/7234269220.html,ny,new york city,2010,nissan,pathfinder,5500,excellent,6 cylinders,gas,161000,clean,automatic,,fwd,full-size,SUV,black,https://images.craigslist.org/00L0L_k0H9wiGkaob_0x30oN_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/ridgewood-2014-infiniti-q50-sport-awd/7234268322.html,ny,new york city,2014,infiniti,q50,0,,,gas,45626,clean,automatic,JN1BV7AR4EM680455,4wd,,sedan,,https://images.craigslist.org/00808_egxkRBzT62_0jm0ew_600x450.jpg
https://newyork.craigslist.org/brx/ctd/d/wood-ridge-2009-cadillac-srx-sport/7234265338.html,ny,new york city,2009,cadillac,srx,5499,,,gas,136819,clean,automatic,1GYEE437690122912,,,SUV,silver,https://images.craigslist.org/00X0X_f69d932kBvH_0ak07K_600x450.jpg
https://newyork.craigslist.org/fct/cto/d/westport-toyota-prius/7234263200.html,ny,new york city,2011,toyota,prius,6500,,,hybrid,65500,salvage,automatic,,,,,,https://images.craigslist.org/00d0d_gh5LjCHLzBv_0CI0t2_600x450.jpg
https://newyork.craigslist.org/wch/ctd/d/mount-kisco-2014-jeep-grand-cherokee/7234261978.html,ny,new york city,2014,jeep,grand cherokee,18462,,6 cylinders,gas,56638,clean,automatic,,4wd,mid-size,SUV,custom,https://images.craigslist.org/00B0B_dxw3HfPE31n_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-fiat-500-pop-2dr/7234261312.html,ny,new york city,2012,fiat,500,8997,,4 cylinders,gas,23458,clean,manual,3C3CFFAR3CT233605,fwd,sub-compact,hatchback,red,https://images.craigslist.org/00x0x_cjdwqLfQKRc_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/lodi-2017-nissan-maxima-35l-ltd-avail/7234259851.html,ny,new york city,2017,nissan,maxima,14895,,,gas,69569,clean,automatic,1N4AA6AP1HC423203,fwd,,sedan,white,https://images.craigslist.org/00J0J_in83XYJMHP2_0ew0aT_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/rosedale-2016-ford-expedition-4wd/7234256954.html,ny,new york city,2016,ford,expedition limited,0,excellent,,gas,49809,clean,automatic,1FMJU2AT9GEF37875,4wd,,SUV,,https://images.craigslist.org/00S0S_gPBV3MsYknZ_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/staten-island-2018-mercedes-benz-class/7234256664.html,ny,new york city,2018,mercedes-benz,e-class,74999,,,gas,19313,clean,automatic,WDDZF8KB1JA218792,,,other,black,https://images.craigslist.org/00808_hwPaUr9NzZp_0jm0ew_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/wood-ridge-2006-subaru-outback-30-ll/7234256603.html,ny,new york city,2006,subaru,outback,4499,,,gas,193165,clean,automatic,4S4BP86C164308411,,,wagon,green,https://images.craigslist.org/00X0X_etUfyIsQT34_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-sell-your-cars-in-15mins-cash/7234255991.html,ny,new york city,2004,toyota,,1000,,,gas,,clean,manual,,,,,,https://images.craigslist.org/00Z0Z_4UyiCTg6M5u_0t20CI_600x450.jpg
https://newyork.craigslist.org/fct/cto/d/guilford-2008-honda-civic-owner-93k-low/7234253045.html,ny,new york city,2008,honda,civic,4900,excellent,4 cylinders,gas,93000,clean,automatic,,fwd,,,,https://images.craigslist.org/00A0A_kzuXY6U2wmr_0CI0t2_600x450.jpg
https://newyork.craigslist.org/que/cto/d/flushing-2017-jeep-grand-cherokee/7234252247.html,ny,new york city,2017,jeep,grand cherokee summit,32500,like new,8 cylinders,gas,46000,clean,automatic,1C4RJFJT9HC869335,4wd,,SUV,brown,https://images.craigslist.org/00S0S_8HySr9XkynM_0gw0co_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/yonkers-2012-honda-civic/7234251047.html,ny,new york city,2012,honda,civic,4999,good,4 cylinders,gas,165000,clean,automatic,,fwd,full-size,sedan,black,https://images.craigslist.org/00e0e_g4BHOqMnaIq_0pO0jm_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-2015-volvo-s60-premier-white/7234250997.html,ny,new york city,2015,,S60,18000,,,gas,18000,clean,automatic,,,,,,https://images.craigslist.org/00b0b_io7E37BTv1p_0t20CI_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2010-toyota-prius-ownerno/7234249831.html,ny,new york city,2010,toyota,prius,8997,,4 cylinders,hybrid,140149,clean,automatic,JTDKN3DU8A0206127,fwd,mid-size,hatchback,white,https://images.craigslist.org/00202_e2kh4qpaZYP_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/wood-ridge-2006-chevrolet-chevy/7234247876.html,ny,new york city,2006,chevrolet,colorado extended cab,5999,,,gas,187450,clean,automatic,1GCDT196168153793,,,other,red,https://images.craigslist.org/00e0e_41AJ0OalqrG_0ak07K_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/elmsford-good-2010-toyota-highlander/7234247102.html,ny,new york city,2010,toyota,highlander se,12900,excellent,4 cylinders,diesel,84386,clean,automatic,5TDJK3EH54S036649,,full-size,other,silver,https://images.craigslist.org/00m0m_1rXx9D7FphU_0CI0CI_600x450.jpg
https://newyork.craigslist.org/que/cto/d/woodhaven-2003-nissan-altima/7234245118.html,ny,new york city,2003,nissan,altima,1100,fair,4 cylinders,gas,160000,salvage,automatic,,fwd,,sedan,grey,https://images.craigslist.org/00v0v_3wwkw5GIEJ3_0lM0t2_600x450.jpg
https://newyork.craigslist.org/mnh/ctd/d/great-neck-2018-mercedes-benz-gls-550/7234243797.html,ny,new york city,2018,mercedes-benz,gls 550,569,,,gas,53995,clean,automatic,4JGDF7DE9JB024667,,,SUV,white,https://images.craigslist.org/00M0M_2ulHFPAvXfo_0cU09G_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2009-honda-fit-sport-hatchback/7234243312.html,ny,new york city,2009,honda,fit,5997,,4 cylinders,gas,139653,clean,manual,JHMGE87439S038281,fwd,mid-size,hatchback,blue,https://images.craigslist.org/01313_8kfY1KMHVJ4_0gw0co_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-mercedes-benz-320/7234243046.html,ny,new york city,1999,mercedes-benz,benz e320,1,excellent,6 cylinders,gas,105577,clean,automatic,,fwd,,sedan,,https://images.craigslist.org/00707_eCeCaTckbCz_0kE0fu_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/babylon-2008-gmc-c5500-enclosed-utility/7234242608.html,ny,new york city,2008,gmc,c5500,29995,excellent,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00n0n_c1Mcw72sBOv_0ak07K_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/rye-2006-toyota-corolla/7234242050.html,ny,new york city,2006,toyota,corolla,3900,good,4 cylinders,gas,136000,clean,automatic,,fwd,compact,sedan,silver,https://images.craigslist.org/00808_cOddD2rWUO7_0CI0t2_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/bronx-2017-bmw-x3-xdrive28i-call-text/7234241911.html,ny,new york city,2017,bmw,x3,23499,,,gas,26084,clean,automatic,5UXWX9C36H0W78617,,,SUV,blue,https://images.craigslist.org/00W0W_2h3NskXAh1D_0ak07K_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/franklin-square-2018-lexus-is-is-300/7234241591.html,ny,new york city,2018,lexus,is,359,,,gas,29007,clean,automatic,JTHBA1D25J5078767,fwd,,sedan,black,https://images.craigslist.org/00l0l_b10eUAjfcuQ_0ew0aT_600x450.jpg
https://newyork.craigslist.org/wch/cto/d/elmsford-great-2010-toyota-corolla/7234240355.html,ny,new york city,2010,toyota,corolla,6500,excellent,4 cylinders,diesel,146000,clean,automatic,2T1BU4EE5AC343807,,full-size,sedan,brown,https://images.craigslist.org/01313_jnAZ7uX1qlg_0jc0CI_600x450.jpg
https://newyork.craigslist.org/stn/cto/d/staten-island-2005-toyota-highlander/7234240172.html,ny,new york city,2005,toyota,highlander,4999,excellent,6 cylinders,gas,118000,clean,automatic,JTEEP21A650077527,4wd,full-size,truck,green,https://images.craigslist.org/00l0l_8dzZnhAdkl9_0ww0oo_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-ford-f550-super-duty-rack/7234239580.html,ny,new york city,2012,ford,f550 super duty,14000,good,8 cylinders,diesel,211,clean,automatic,,,full-size,truck,white,https://images.craigslist.org/00j0j_4b0S2Tk4UqE_0kE0fu_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/massapequa-park-2005-gmc-yard-mason/7234238778.html,ny,new york city,2005,gmc,c4500,29995,like new,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/01414_dRDUtKp0h2F_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-gmc-acadia-awd-suv-no/7234237976.html,ny,new york city,2012,gmc,acadia,11997,,6 cylinders,gas,122458,clean,automatic,1GKKVRED2CJ222892,4wd,full-size,SUV,black,https://images.craigslist.org/00X0X_b39fvAKKuoo_0gw0co_600x450.jpg
https://newyork.craigslist.org/brx/cto/d/bronx-2005-chrysler-towncountry/7234237314.html,ny,new york city,2005,chrysler,town & country,1250,,,gas,200000,clean,automatic,,,,,,https://images.craigslist.org/00606_e2FfKUWUXNw_0lM0t2_600x450.jpg
https://newyork.craigslist.org/wch/ctd/d/bronx-2019-mitsubishi-outlander-sport/7234237347.html,ny,new york city,2019,mitsubishi,outlander sport,12995,,,gas,47790,clean,automatic,JA4AR3AU2KU024366,4wd,,wagon,blue,https://images.craigslist.org/00707_1DQpT2Pod4p_0ak07K_600x450.jpg
https://newyork.craigslist.org/lgi/ctd/d/massapequa-park-1999-gmc-3500-step-van/7234235869.html,ny,new york city,1999,gmc,p-3500,16995,excellent,,diesel,,clean,automatic,,,,,,https://images.craigslist.org/00H0H_dArcFZ6DeYB_0ak07K_600x450.jpg
https://newyork.craigslist.org/brk/cto/d/brooklyn-2007-toyota-prius/7234233775.html,ny,new york city,2007,toyota,prius,3500,,,hybrid,112000,clean,manual,,,,,,https://images.craigslist.org/00m0m_bLjqNpM1h8y_0tq0eI_600x450.jpg
https://newyork.craigslist.org/brk/ctd/d/bronx-2017-dodge-challenger-t-call-text/7234232281.html,ny,new york city,2017,dodge,challenger,29995,,,gas,24661,clean,manual,2C3CDZBT7HH517840,rwd,,coupe,white,https://images.craigslist.org/00r0r_8tc37KQ6nI3_0ak07K_600x450.jpg
https://newyork.craigslist.org/que/ctd/d/franklin-square-2016-bmw-series-4dr-sdn/7234232162.html,ny,new york city,2016,bmw,428i,319,,,gas,31758,clean,automatic,WBA4C9C51GG138326,,compact,sedan,white,https://images.craigslist.org/00000_6mdZgw8FVGx_06s04Q_600x450.jpg
