id,url,region,region_url,price,years,manufacturer,model,conditions,cylinders,fuel,odometer,title_status,transmission,VIN,drive,sizes,types,paint_color,image_url,county,state,latitude,longitude
7232526824,https://newyork.craigslist.org/brx/ctd/d/wood-ridge-2003-nissan-frontier-king/7232526824.html,"new york city",https://newyork.craigslist.org,6999,2003,nissan,frontier,NULL,NULL,gas,97716,clean,manual,1N6DD26TX3C449592,fwd,NULL,pickup,black,https://images.craigslist.org/00404_e1AlGyPsQAs_0ak07K_600x450.jpg,NULL,ny,40.862572,-74.096558
7232527756,https://losangeles.craigslist.org/lac/ctd/d/los-angeles-2012-mercedes-benz-ml350/7232527756.html,"los angeles",https://losangeles.craigslist.org,14990,2012,mercedes-benz,"ml350 4matic sport","like new",NULL,gas,103300,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00808_9j5gxqLg08_0bM07Q_600x450.jpg,NULL,ca,34.0434,-118.2716
7232528369,https://losangeles.craigslist.org/lgb/ctd/d/bellflower-2014-subaru-forester-25i/7232528369.html,"los angeles",https://losangeles.craigslist.org,0,2014,subaru,forester,NULL,NULL,gas,NULL,clean,other,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00P0P_1Amgp38wAm3_0ak09d_600x450.jpg,NULL,ca,33.882711,-118.142521
7232528433,https://losangeles.craigslist.org/lac/ctd/d/fontana-2018-ford-fusion-se-fwd-call/7232528433.html,"los angeles",https://losangeles.craigslist.org,0,2018,ford,"fusion se fwd",NULL,other,other,21880,NULL,automatic,3FA6P0H99JR145991,fwd,NULL,NULL,NULL,https://images.craigslist.org/00505_eBc34uSzLAc_0ak07K_600x450.jpg,NULL,ca,34.068433,-117.455363
7232528439,https://newyork.craigslist.org/lgi/cto/d/baldwin-2006-jeep-commander-hemi-57l/7232528439.html,"new york city",https://newyork.craigslist.org,4500,2006,jeep,"commander limited",NULL,NULL,gas,NULL,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00n0n_lHacwgwDZdz_0CI0t2_600x450.jpg,NULL,ny,40.6548,-73.6097
7232528527,https://losangeles.craigslist.org/lac/ctd/d/toluca-lake-2018-ford-edge-sport-awd/7232528527.html,"los angeles",https://losangeles.craigslist.org,0,2018,ford,"edge sport awd",NULL,other,other,26992,NULL,automatic,2FMPK4AP5JBB63511,NULL,NULL,NULL,NULL,https://images.craigslist.org/00l0l_4WuP4fktxim_0ak07K_600x450.jpg,NULL,ca,34.170322,-118.377921
7232528596,https://losangeles.craigslist.org/sfv/ctd/d/bellflower-2015-toyota-prius-five-wagon/7232528596.html,"los angeles",https://losangeles.craigslist.org,0,2015,toyota,"prius v",NULL,NULL,hybrid,NULL,clean,automatic,NULL,NULL,NULL,NULL,white,https://images.craigslist.org/00A0A_5WwY19BZoPf_0ak09d_600x450.jpg,NULL,ca,33.882711,-118.142521
7232528599,https://losangeles.craigslist.org/sfv/ctd/d/toluca-lake-2018-ford-edge-sport-awd/7232528599.html,"los angeles",https://losangeles.craigslist.org,0,2018,ford,"edge sport awd",NULL,other,other,26992,NULL,automatic,2FMPK4AP5JBB63511,NULL,NULL,NULL,NULL,https://images.craigslist.org/00l0l_4WuP4fktxim_0ak07K_600x450.jpg,NULL,ca,34.170322,-118.377921
7232528631,https://losangeles.craigslist.org/lac/ctd/d/los-angeles-2015-mercedes-benz-gl550/7232528631.html,"los angeles",https://losangeles.craigslist.org,37990,2015,mercedes-benz,"benz gl550 4matic","like new",NULL,gas,56000,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00C0C_a54vnd2YWfn_0bM07Q_600x450.jpg,NULL,ca,34.0434,-118.2716
7232528645,https://losangeles.craigslist.org/lac/ctd/d/huntington-beach-2017-jeep-renegade/7232528645.html,"los angeles",https://losangeles.craigslist.org,0,2017,jeep,renegade,NULL,NULL,gas,53168,clean,automatic,ZACCJABB9HPE57300,fwd,full-size,SUV,silver,https://images.craigslist.org/00606_d33VMZJs1w4_0ak07K_600x450.jpg,NULL,ca,33.721,-118.0033
7232528843,https://losangeles.craigslist.org/lgb/ctd/d/mount-vernon-1976-pontiac-firebird/7232528843.html,"los angeles",https://losangeles.craigslist.org,26950,1976,pontiac,"firebird formula",NULL,NULL,gas,0,clean,automatic,2U87M6N572352,NULL,NULL,coupe,NULL,https://images.craigslist.org/00N0N_bIZWW2qJc1i_0p00gF_600x450.jpg,NULL,ca,48.432675,-122.339826
7232529181,https://losangeles.craigslist.org/sgv/cto/d/palmdale-1969-chevrolet-el-camino/7232529181.html,"los angeles",https://losangeles.craigslist.org,20000,1969,chevrolet,"el camino",good,"8 cylinders",gas,68178,clean,automatic,NULL,NULL,full-size,other,custom,https://images.craigslist.org/00B0B_951y4xGweFJ_0ve0bR_600x450.jpg,NULL,ca,34.6017,-118.231
7232529247,https://newyork.craigslist.org/que/ctd/d/north-babylon-2000-lexus-rx-4dr-suv/7232529247.html,"new york city",https://newyork.craigslist.org,0,2000,lexus,rx,excellent,NULL,gas,198000,clean,automatic,JT6GF10U0Y0045125,NULL,NULL,wagon,NULL,https://images.craigslist.org/00U0U_b6a3wShxXyu_0cg07x_600x450.jpg,NULL,ny,40.74144,-73.346714
7232529397,https://newyork.craigslist.org/lgi/ctd/d/great-neck-2018-audi-q5-20t-quattro/7232529397.html,"new york city",https://newyork.craigslist.org,0,2018,audi,q5,excellent,NULL,gas,43153,clean,automatic,WA1BNAFY2J2109878,NULL,NULL,SUV,blue,https://images.craigslist.org/00808_eHDu0WRc5k9_0cg08a_600x450.jpg,NULL,ny,40.807143,-73.73588
7232529476,https://losangeles.craigslist.org/lac/ctd/d/los-angeles-2018-jeep-wrangler/7232529476.html,"los angeles",https://losangeles.craigslist.org,54990,2018,jeep,"wrangler rubicon 2.0l turbo","like new",NULL,gas,600,clean,automatic,NULL,NULL,NULL,NULL,NULL,https://images.craigslist.org/00X0X_2cP9SLA8FDs_0bM07Q_600x450.jpg,NULL,ca,34.0434,-118.2716
7232529539,https://losangeles.craigslist.org/sgv/ctd/d/bellflower-2017-toyota-corolla-se-sedan/7232529539.html,"los angeles",https://losangeles.craigslist.org,0,2017,toyota,corolla,NULL,NULL,gas,65801,clean,automatic,NULL,NULL,NULL,NULL,white,https://images.craigslist.org/00101_c0TsglEOuFM_0aj09d_600x450.jpg,NULL,ca,33.882711,-118.142521
7232529685,https://newyork.craigslist.org/lgi/ctd/d/franklin-square-2010-toyota-camry-4dr/7232529685.html,"new york city",https://newyork.craigslist.org,0,2010,toyota,camry,excellent,NULL,gas,55465,clean,automatic,4T1BF3EK0AU530459,NULL,NULL,sedan,white,https://images.craigslist.org/00n0n_lBqw6i8Roep_0cg09c_600x450.jpg,NULL,ny,40.707089,-73.669096
