state,city,year,manufacturer,model,price,mileage,cylinders,drive,fuel,transmission,url,image_url
ca,los angeles,2016,toyota,camry,13985,43535,4 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/lgb/ctd/d/costa-mesa-2016-toyota-camry-le-skugr/7233667305.html,https://images.craigslist.org/00X0X_7OypnvWjJVP_0ak07K_600x450.jpg
ca,los angeles,2015,chevrolet,camaro rs convertible,18000,22055,6 cylinders,rwd,gas,automatic,https://losangeles.craigslist.org/wst/cto/d/san-pedro-2015-chevrolet-camaro-2lt/7233667181.html,https://images.craigslist.org/01717_1M2jQ5ISSxq_0CI0ht_600x450.jpg
ca,los angeles,2017,lexus,es,23900,38954,6 cylinders,fwd,gas,automatic,https://losangeles.craigslist.org/wst/ctd/d/los-angeles-2017-lexus-es-es-350-fwd/7233666155.html,https://images.craigslist.org/00w0w_8lIGNiddgLp_09G07g_600x450.jpg
ny,new york city,2013,nissan,370z,17000,45000,6 cylinders,rwd,gas,manual,https://newyork.craigslist.org/que/cto/d/hollis-2013-nissan-370z-negotiable/7234567152.html,https://images.craigslist.org/00i0i_feszDDOX6AO_0CI0t2_600x450.jpg
ny,new york city,2016,nissan,370z,20000,28000,6 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/hollis-2016-nissan-370z-negotiable/7234566707.html,https://images.craigslist.org/00D0D_8e1Vc3bgnmI_0t20CI_600x450.jpg
ny,new york city,2006,chrysler,300,2200,130000,6 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/brx/cto/d/bronx-2006-chrysler-300-for-sale-needs/7234560780.html,https://images.craigslist.org/00i0i_kwo7vvrgM2r_0lM0t2_600x450.jpg
ny,new york city,2008,honda,accord 2-door coupe,2700,210000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-honda-accord-coupe-8th-gen/7234553582.html,https://images.craigslist.org/00k0k_iRdMTtkWPe1_0CI0t2_600x450.jpg
ny,new york city,2013,mercedes-benz,benz c300,11799,74900,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/cto/d/bellerose-benz/7234544974.html,https://images.craigslist.org/00G0G_ed99oTR0WGF_0t20CI_600x450.jpg
ny,new york city,2014,mazda,cx-5,9500,94000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2014-mazda-cx/7234539484.html,https://images.craigslist.org/00G0G_lDCD33HmU1l_0ew0ew_600x450.jpg
ny,new york city,2012,lexus,ct200h,8999,132681,4 cylinders,fwd,hybrid,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-lexus-ct200h-2012/7234539157.html,https://images.craigslist.org/00k0k_jujrUbNHmXS_0jm0ew_600x450.jpg
ny,new york city,2008,bmw,750li,7500,95586,8 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/astoria-2008-bmw-750li/7234536949.html,https://images.craigslist.org/00O0O_8gWMNZv8pi1_0CI0t2_600x450.jpg
ny,new york city,2010,toyota,prius,5999,80746,4 cylinders,fwd,hybrid,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-toyota-prius-touring-2007/7234536227.html,https://images.craigslist.org/00h0h_irCQCelJyu4_0jm0ew_600x450.jpg
ny,new york city,2010,lexus,rx450h,10999,158273,6 cylinders,4wd,hybrid,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-lexus-rx450h-2010/7234534093.html,https://images.craigslist.org/00p0p_fU59VpfGB81_0jm0ew_600x450.jpg
ny,new york city,2011,jeep,grand cherokee limited,12999,117000,5 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2011-jeep-grand-cherokee/7234532630.html,https://images.craigslist.org/00j0j_bX8FoMLL8NT_0CI0t2_600x450.jpg
ny,new york city,2008,toyota,scion tc,3300,143530,4 cylinders,rwd,gas,manual,https://newyork.craigslist.org/que/cto/d/woodside-scion-tc-2008/7234531437.html,https://images.craigslist.org/00Z0Z_jaVOy7OvS1e_0t20CI_600x450.jpg
ny,new york city,2006,honda,crv,5300,157000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/lgi/cto/d/uniondale-2006-honda-crv-mint-condition/7234529319.html,https://images.craigslist.org/01212_lFI1NTJnI4m_0uX0t2_600x450.jpg
ny,new york city,2015,toyota,sienna le,16000,125000,6 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-toyota-sienna-for-sale/7234529138.html,https://images.craigslist.org/00f0f_5y45LtSCtG5_0t10CI_600x450.jpg
ny,new york city,2004,volvo,xc90 2.5t awd,3900,111986,5 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/fct/cto/d/bridgeport-2004-volvo-xc90-awd-25t-3rd/7234528034.html,https://images.craigslist.org/00L0L_cBGNECH9XyD_0CI0t2_600x450.jpg
ny,new york city,2008,honda,odyssey touring edition,7600,117000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/forest-hills-2008-honda-odyssey-ex/7234518665.html,https://images.craigslist.org/00F0F_h8e6NQmwoHS_0CI0t2_600x450.jpg
ny,new york city,1966,chevrolet,corvette convertible,57450,60000,8 cylinders,rwd,gas,manual,https://newyork.craigslist.org/lgi/cto/d/levittown-1966-corvette-convoriginally/7234516734.html,https://images.craigslist.org/00B0B_3d8FlYMa8ok_0ak07K_600x450.jpg
ny,new york city,2006,bmw,539i,3200,184216,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/mnh/cto/d/new-york-2006-black-bmw-530i/7234515009.html,https://images.craigslist.org/00j0j_3XR5vV50use_0CI0t2_600x450.jpg
ny,new york city,1999,pontiac,grand am,2850,61683,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/fct/cto/d/norwalk-amazing-pontiac-grand-am-miles/7234501310.html,https://images.craigslist.org/00505_l0WXC4gIb2L_0ww0oo_600x450.jpg
ny,new york city,1987,chevrolet,nova,1950,90000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/long-island-city-1987-chevy-nova-low/7234500171.html,https://images.craigslist.org/00X0X_krRZUU6xd23_0CI0t2_600x450.jpg
ny,new york city,2010,mercedes-benz,e-class,10500,128000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/cto/d/new-rochelle-mercedes-benz-e350/7234496805.html,https://images.craigslist.org/00h0h_hwsPssowlmi_0t20CI_600x450.jpg
ny,new york city,2008,nissan,rogue,4495,144983,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/rutherford-2008-nissan-rogue-awd/7234495255.html,https://images.craigslist.org/01414_ievPj7yArn5_0cU09G_600x450.jpg
ny,new york city,2012,subaru,forester,9995,99817,4 cylinders,4wd,gas,other,https://newyork.craigslist.org/que/ctd/d/rutherford-2012-subaru-forester-25x/7234495044.html,https://images.craigslist.org/00c0c_iHWl0cSzbFT_0cU09G_600x450.jpg
ny,new york city,2008,honda,accord,6495,159044,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/rutherford-2008-honda-accord-ex-coupe-at/7234494854.html,https://images.craigslist.org/00B0B_lEq24KrgWVL_0cU09G_600x450.jpg
ny,new york city,2015,nissan,juke,9995,81286,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/rutherford-2015-nissan-juke-awd/7234494797.html,https://images.craigslist.org/00U0U_btz5cVBsZbt_0cU09G_600x450.jpg
ny,new york city,2003,hyundai,elantra gls,1850,151000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/flushing-hyundai-elantra-2003-gls/7234492671.html,https://images.craigslist.org/00i0i_cXzYGYJ2dHK_0CI0qm_600x450.jpg
ny,new york city,2015,honda,civic si,12500,39000,4 cylinders,fwd,gas,manual,https://newyork.craigslist.org/brk/cto/d/brooklyn-2015-honda-civic-si-coupe-miles/7234490374.html,https://images.craigslist.org/00e0e_e22tEVGf33G_0CI0t2_600x450.jpg
ny,new york city,2011,nissan,nv1500 cargo van,11900,54000,6 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/staten-island-2015-nissan-nv1500-nv/7234488114.html,https://images.craigslist.org/00606_3IBc4ettmx_0CI0t2_600x450.jpg
ny,new york city,2014,gmc,acadia slt,11500,64000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/staten-island-2014-gmc-acadia-slt-awd/7234487457.html,https://images.craigslist.org/00y0y_1UameG314K0_0jm0ew_600x450.jpg
ny,new york city,2014,gmc,acadia slt,11500,64000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/jsy/ctd/d/staten-island-2014-gmc-acadia-slt-awd/7234487009.html,https://images.craigslist.org/00y0y_1UameG314K0_0jm0ew_600x450.jpg
ny,new york city,2014,gmc,acadia slt,11500,64000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brx/ctd/d/staten-island-2014-gmc-acadia-slt-awd/7234486628.html,https://images.craigslist.org/00y0y_1UameG314K0_0jm0ew_600x450.jpg
ny,new york city,2014,gmc,acadia slt awd,11500,64000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/staten-island-2014-gmc-acadia-slt-awd/7234486318.html,https://images.craigslist.org/00707_g5XA65zJLpl_0CI0t2_600x450.jpg
ny,new york city,2013,chevrolet,silverado 1500,14500,68000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/staten-island-2013-chevrolet-chevy/7234485488.html,https://images.craigslist.org/00E0E_cM9m2vfyHR2_0CI0t2_600x450.jpg
ny,new york city,2013,chevrolet,silverado 1500,14500,68000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/lgi/ctd/d/staten-island-2013-chevrolet-chevy/7234485015.html,https://images.craigslist.org/00E0E_cM9m2vfyHR2_0CI0t2_600x450.jpg
ny,new york city,2013,chevrolet,silverado 1500,14500,68000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/jsy/ctd/d/staten-island-2013-chevrolet-chevy/7234484679.html,https://images.craigslist.org/00E0E_cM9m2vfyHR2_0CI0t2_600x450.jpg
ny,new york city,2013,chevrolet,silverado 1500,14500,68000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brx/ctd/d/staten-island-2013-chevrolet-chevy/7234484360.html,https://images.craigslist.org/00E0E_cM9m2vfyHR2_0CI0t2_600x450.jpg
ny,new york city,2013,chevrolet,silverado 1500 4wd,14500,68000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/staten-island-2013-chevrolet-chevy/7234484076.html,https://images.craigslist.org/00E0E_cM9m2vfyHR2_0CI0t2_600x450.jpg
ny,new york city,2013,ford,explorer xlt 4wd,11900,78000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/staten-island-2013-ford-explorer-xlt/7234481991.html,https://images.craigslist.org/00R0R_kY7wqgTUTpH_0CI0t2_600x450.jpg
ny,new york city,2013,ford,explorer xlt 4wd,11900,78000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/lgi/ctd/d/staten-island-2013-ford-explorer-xlt/7234481505.html,https://images.craigslist.org/00R0R_kY7wqgTUTpH_0CI0t2_600x450.jpg
ny,new york city,2013,ford,explorer xlt 4wd,11900,78000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/jsy/ctd/d/staten-island-2013-ford-explorer-xlt/7234481241.html,https://images.craigslist.org/00R0R_kY7wqgTUTpH_0CI0t2_600x450.jpg
ny,new york city,2009,ford,expedition el lmiited,11700,113000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2009-ford-expedition-el/7234480979.html,https://images.craigslist.org/00q0q_jLsWRlfidrX_0CI0t2_600x450.jpg
ny,new york city,2013,ford,explorer xlt 4wd,11900,78000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brx/ctd/d/staten-island-2013-ford-explorer-xlt/7234480904.html,https://images.craigslist.org/00R0R_kY7wqgTUTpH_0CI0t2_600x450.jpg
ny,new york city,2013,ford,explorer xlt 4wd,11900,78000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/staten-island-2013-ford-explorer-xlt/7234480634.html,https://images.craigslist.org/00R0R_kY7wqgTUTpH_0CI0t2_600x450.jpg
ny,new york city,2008,toyota,corolla,5900,84500,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2008-toyota-corolla-low-miles/7234477991.html,https://images.craigslist.org/00N0N_8mGafbIfVwx_0gw0co_600x450.jpg
ny,new york city,2006,mini,cooper s,5200,84000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2006-mini-cooper/7234477629.html,https://images.craigslist.org/00y0y_694rIlB95m3_0CI0t2_600x450.jpg
ny,new york city,2007,chevrolet,hhr,3400,91500,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2007-chevrolet-hhrlow-miles/7234474967.html,https://images.craigslist.org/01616_exjv5m4obK2_0pO0jm_600x450.jpg
ny,new york city,2013,hyundai,sonata,7500,116000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/stn/cto/d/staten-island-2013-hyundai-sonata/7234467512.html,https://images.craigslist.org/00M0M_k5Fs5exmMHb_0ak07K_600x450.jpg
ny,new york city,2014,nissan,sentra,7500,52000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/fct/cto/d/north-haven-2014-nissan-sentra-4cyl-low/7234459502.html,https://images.craigslist.org/00e0e_7i03JIWstnl_0CI0t2_600x450.jpg
ny,new york city,2000,toyota,celica gt,4600,103000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2000-toyota-celica-gt/7234459116.html,https://images.craigslist.org/00N0N_3J369EclRzz_0ak07K_600x450.jpg
ny,new york city,2011,toyota,camry,6800,146937,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/jsy/ctd/d/monroe-township-2011-toyota-camry-great/7234458382.html,https://images.craigslist.org/00000_ix5597nijw9_0ak07K_600x450.jpg
ny,new york city,2019,chevrolet,corvette,47950,3707,8 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/brx/ctd/d/miami-2019-chevrolet-corvette-stingray/7234456147.html,https://images.craigslist.org/00P0P_iA00IOGJVWn_0gw0b1_600x450.jpg
ny,new york city,2014,chevrolet,malibu lt,7800,95000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/cto/d/springfield-gardens-2014-chevy-malibu/7234455673.html,https://images.craigslist.org/00j0j_kkbvJ9GON9P_09G07g_600x450.jpg
ny,new york city,2008,jeep,grand cherokee,5900,190226,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/morrisville-2008-jeep-grand-cherokee/7234450226.html,https://images.craigslist.org/00505_fPSrykWzEw4_0ak07K_600x450.jpg
ny,new york city,2018,toyota,camry,16900,83146,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brx/ctd/d/morrisville-2018-toyota-camry-financing/7234450073.html,https://images.craigslist.org/00m0m_lXeuZx3s85L_0ak07K_600x450.jpg
ny,new york city,2015,mercedes-benz,s63 amg,69900,38410,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2015-mercedes-s63c-amg-designo/7234449770.html,https://images.craigslist.org/00E0E_19N0CDJiY9q_0uY0kE_600x450.jpg
ny,new york city,2010,toyota,prius,5300,155000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/fct/cto/d/north-haven-2010-toyota-prius-clean/7234449460.html,https://images.craigslist.org/00g0g_h6HvY6UDHxD_0CI0t2_600x450.jpg
ny,new york city,2008,honda,cr-v exl,8299,116031,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2008-honda-cr/7234441750.html,https://images.craigslist.org/00X0X_3iLzahOTwC_0ak07K_600x450.jpg
ny,new york city,2008,lexus,es350,5500,109000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/lgi/cto/d/brightwaters-2008-lexus-es350/7234436382.html,https://images.craigslist.org/00S0S_wwJrVEYGVf_09G07g_600x450.jpg
ny,new york city,2015,ford,explorer xlt,12300,71800,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-ford-explorer-xlt-4wd/7234436162.html,https://images.craigslist.org/00303_2y9YD5VCXoW_0pO0jj_600x450.jpg
ny,new york city,2012,toyota,camry se,7700,155000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/woodside-2012-toyota-camry-se-navi-back/7234435733.html,https://images.craigslist.org/00303_dOqUS7g1ECj_0CI0t2_600x450.jpg
ny,new york city,2015,dodge,grand caravan se,12900,68000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-dodge-grand-caravan-wheelchair/7234435427.html,https://images.craigslist.org/00R0R_3Yw4XCDaruH_0pO0jj_600x450.jpg
ny,new york city,2016,bmw,x6m,56500,57000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/matthews-2016-bmw-x6m/7234434783.html,https://images.craigslist.org/00k0k_fQDABkesjHY_0jm0ew_600x450.jpg
ny,new york city,2008,toyota,prius hybrid,4200,124000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-toyota-prius/7234434721.html,https://images.craigslist.org/00t0t_lISyenu0Uqx_0pO0jj_600x450.jpg
ny,new york city,2014,dodge,avenger se,6300,85000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/woodside-2014-dodge-avenger-low-miles/7234433223.html,https://images.craigslist.org/00z0z_3i8ZknMjXsd_0CI0t2_600x450.jpg
ny,new york city,2015,infiniti,q40,12499,76048,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2015-infiniti-q40-awd/7234433057.html,https://images.craigslist.org/00c0c_qPGluG32qr_0ew0aT_600x450.jpg
ny,new york city,2016,honda,crv ex awd,11999,94000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2016-honda-hrv-gas/7234432893.html,https://images.craigslist.org/00X0X_gF2cc06YSaE_0ew0aT_600x450.jpg
ny,new york city,2014,nissan,rogue sv,11999,55000,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/jamaica-certified-2014-nissan-rogue/7234432519.html,https://images.craigslist.org/00g0g_2UlEIQxRIUC_0ew0aT_600x450.jpg
ny,new york city,2012,nissan,maxima premium,7200,155000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/woodside-2012-nissan-maxima-premium/7234430289.html,https://images.craigslist.org/00606_6Os8YReVxow_0CI0t2_600x450.jpg
ny,new york city,2013,ford,explorer limited,12900,65200,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-ford-explorer-limited-awd/7234428009.html,https://images.craigslist.org/00606_9JBsk7WV6LL_0CI0t2_600x450.jpg
ny,new york city,2010,honda,accord exl v6,7700,110000,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/que/ctd/d/woodside-2010-honda-accord-exl-low/7234424772.html,https://images.craigslist.org/00B0B_65nCYsM5mFH_0CI0t2_600x450.jpg
ny,new york city,2008,pontiac,g6,2999,175278,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/jsy/ctd/d/monroe-township-2008-pontiac-g6-great/7234422317.html,https://images.craigslist.org/00W0W_lXdGpQ4mncE_0ak07K_600x450.jpg
ny,new york city,2013,toyota,prius,9497,134438,4 cylinders,fwd,hybrid,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-toyota-prius-ownerruns/7234420191.html,https://images.craigslist.org/00808_3y4YPfmxdBY_0gw0co_600x450.jpg
ny,new york city,2009,honda,accord ex-l,6100,100000,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/lgi/cto/d/hicksville-2009-honda-accord-ex-low/7234417872.html,https://images.craigslist.org/00808_1BO0xLiesTZ_0CI0lM_600x450.jpg
ny,new york city,2012,chevrolet,traverse,12997,83862,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-chevrolet-traverse-awd/7234417658.html,https://images.craigslist.org/00c0c_2eyOopAUyyV_0gw0co_600x450.jpg
ny,new york city,2006,chrysler,300c,4000,175800,8 cylinders,rwd,gas,automatic,https://newyork.craigslist.org/brk/cto/d/brooklyn-2006-chrysler-300c-sedan-4d/7234416126.html,https://images.craigslist.org/01212_f1XNELIVDdX_0CI0t2_600x450.jpg
ny,new york city,2008,toyota,4runner,11997,163264,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2008-toyota-4runner-sport/7234415253.html,https://images.craigslist.org/00s0s_rnTRp5zkXN_0gw0co_600x450.jpg
ny,new york city,2009,ford,taurus,6497,64646,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2009-ford-taurus-limited-no/7234412928.html,https://images.craigslist.org/00b0b_jOlfLvdi0mO_0gw0co_600x450.jpg
ny,new york city,2018,toyota,camry,16900,83146,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/morrisville-2018-toyota-camry-financing/7234411748.html,https://images.craigslist.org/00m0m_lXeuZx3s85L_0ak07K_600x450.jpg
ny,new york city,2018,toyota,camry,16900,83146,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/mnh/ctd/d/morrisville-2018-toyota-camry-financing/7234411709.html,https://images.craigslist.org/00m0m_lXeuZx3s85L_0ak07K_600x450.jpg
ny,new york city,2018,toyota,camry,16900,83146,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/jsy/ctd/d/morrisville-2018-toyota-camry-financing/7234411665.html,https://images.craigslist.org/00m0m_lXeuZx3s85L_0ak07K_600x450.jpg
ny,new york city,2016,toyota,sienna,20900,24272,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/morrisville-2016-toyota-sienna/7234411567.html,https://images.craigslist.org/00g0g_5WAg8x6osiu_0ak07K_600x450.jpg
ny,new york city,2013,jeep,grand cherokee,11900,139524,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/fct/ctd/d/morrisville-2013-jeep-grand-cherokee/7234411524.html,https://images.craigslist.org/00F0F_5N7KtJMVkNR_0ak07K_600x450.jpg
ny,new york city,2013,jeep,grand cherokee,11900,139524,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/stn/ctd/d/morrisville-2013-jeep-grand-cherokee/7234411495.html,https://images.craigslist.org/00F0F_5N7KtJMVkNR_0ak07K_600x450.jpg
ny,new york city,2013,jeep,grand cherokee,11900,139524,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/mnh/ctd/d/morrisville-2013-jeep-grand-cherokee/7234411455.html,https://images.craigslist.org/00F0F_5N7KtJMVkNR_0ak07K_600x450.jpg
ny,new york city,2013,jeep,grand cherokee,11900,139524,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/morrisville-2013-jeep-grand-cherokee/7234411414.html,https://images.craigslist.org/00F0F_5N7KtJMVkNR_0ak07K_600x450.jpg
ny,new york city,2009,volkswagen,new beetle convertibl,8999,85507,5 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2009-volkswagen-new-beetle/7234410238.html,https://images.craigslist.org/00E0E_k2rbIfzsFEA_0gw0co_600x450.jpg
ny,new york city,2014,porsche,panamera gts,47000,70000,8 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/lgi/cto/d/westbury-hot-red-porsche-panamera-gts/7234409108.html,https://images.craigslist.org/00B0B_hP2vsLhzF7k_0CI0t2_600x450.jpg
ny,new york city,2013,mini,hardtop,8997,100084,4 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-mini-hardtop-cooper-2dr/7234403154.html,https://images.craigslist.org/00j0j_1lscGOy36aD_0gw0co_600x450.jpg
ny,new york city,2020,acura,mdx,41495,12000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/paterson-2020-acura-mdx-sh-awd-tech-4dr/7234402681.html,https://images.craigslist.org/00a0a_fYfbtAlQPRx_0ak06T_600x450.jpg
ny,new york city,2009,honda,pilot,6950,140974,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/stn/ctd/d/paterson-2009-honda-pilot-lx-4x4-4dr-suv/7234402535.html,https://images.craigslist.org/00T0T_gSlbq7cqCsx_0ak06T_600x450.jpg
ny,new york city,2008,mercedes-benz,e350,7400,118860,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brx/ctd/d/paterson-2008-mercedes-benz-e350-350/7234402371.html,https://images.craigslist.org/00i0i_71Ya9Ky1Z3W_0ak06T_600x450.jpg
ny,new york city,2012,jeep,patriot,6200,83365,4 cylinders,fwd,gas,other,https://newyork.craigslist.org/brk/ctd/d/paterson-2012-jeep-patriot-latitude-4dr/7234402196.html,https://images.craigslist.org/00B0B_gNPbReA3dgh_0ak06T_600x450.jpg
ny,new york city,2013,cadillac,xts,16500,32000,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/stn/cto/d/staten-island-2013-cadillac-xts-awd/7234401517.html,https://images.craigslist.org/00o0o_4NOplO9phd4_0ak07K_600x450.jpg
ny,new york city,2014,chrysler,town and country,13497,72373,6 cylinders,fwd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2014-chrysler-town-and-country/7234400689.html,https://images.craigslist.org/00x0x_fjyX0ybTXCC_0cU09G_600x450.jpg
ny,new york city,2010,lexus,rx 350,16497,90588,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2010-lexus-rx-350-awd-suv/7234398215.html,https://images.craigslist.org/00E0E_j9fvtDN5Ldh_0gw0co_600x450.jpg
ny,new york city,2012,acura,rdx,13497,91882,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-acura-rdx-sh-awd-suv/7234393763.html,https://images.craigslist.org/00R0R_dXjTuk29mPz_0gw0co_600x450.jpg
ny,new york city,2011,jeep,grand cherokee,10497,175225,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2011-jeep-grand-cherokee/7234391352.html,https://images.craigslist.org/00I0I_bATy5WP9lQh_0gw0co_600x450.jpg
ny,new york city,2000,mercedes-benz,benz ml320,6000,71964,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/bronxville-mercedes-benz-ml320/7234390839.html,https://images.craigslist.org/00K0K_FpoD4MZjaO_07K0ak_600x450.jpg
ny,new york city,2013,chevrolet,equinox,11997,78440,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2013-chevrolet-equinox-awd-no/7234388783.html,https://images.craigslist.org/01515_6ex4t7fKVzc_0gw0co_600x450.jpg
ny,new york city,2003,ford,explorer,3900,148003,6 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/wch/ctd/d/bronxville-ford-explorer/7234383967.html,https://images.craigslist.org/00Z0Z_k3Hwc24fHUQ_0ak07K_600x450.jpg
ny,new york city,2012,subaru,impreza,9497,71316,4 cylinders,4wd,gas,automatic,https://newyork.craigslist.org/brk/ctd/d/brooklyn-2012-subaru-impreza-limited/7234381550.html,https://images.craigslist.org/01414_7DqxAPL1wBL_0gw0co_600x450.jpg
