state,year,manufacturer,model,price,mileage,transmission
NY,2018,Mazda,CX9,23999,32150,Automatic
NY,2013,Hyundai,Veloster,10995,67707,Manual
NJ,2018,Lexus,ES,26500,29740,Automatic
NY,2017,Chevrolet,Trax,12990,28092,Automatic
NY,2017,Ford,Edge,20509,34231,Automatic
NY,2014,Nissan,Maxima,9900,97331,Automatic
NY,2013,Dodge,GrandCaravan,8650,70766,Automatic
NY,2017,Chevrolet,Malibu,14990,32738,Automatic
NY,2012,Mercedes-Benz,GL,24990,60335,Automatic
NY,2020,Kia,Optima,15997,32177,Automatic
NY,2019,Porsche,911,311500,295,Manual
NJ,2008,BMW,5Series,8995,98753,Automatic
NY,2011,Toyota,Corolla,11590,47896,Automatic
NJ,2012,GMC,Acadia,6999,152459,Automatic
NY,2011,Toyota,Camry,11990,81180,Automatic
NY,2012,Acura,TL,14590,88602,Automatic
NY,2015,Lexus,GS,23990,51860,Automatic
NY,2017,Subaru,Legacy,14590,54842,Automatic
NY,2012,Chevrolet,Volt,12590,18159,Automatic
NY,2013,Lexus,GS,21990,61402,Automatic
NY,2008,Scion,xB,8995,39568,Automatic
NY,2014,Toyota,Camry,10500,124859,Automatic
NY,2016,Honda,Accord,14057,51385,Automatic
NY,2012,Toyota,Corolla,11990,45892,Automatic
NY,2014,Toyota,Priusv,12590,96839,Automatic
NY,2012,Honda,Civic,10590,52000,Automatic
NJ,2014,Ford,F150,21995,105233,Automatic
NY,2014,Toyota,Camry,11990,103000,Automatic
NY,2013,Kia,Optima,12990,67116,Automatic
NY,2017,Ford,Focus,10990,33809,Automatic
NY,2017,Mercedes-Benz,GLC,38901,13804,Automatic
NY,2018,INFINITI,Q50,19716,56673,Automatic
NY,2017,Mercedes-Benz,GLS,52995,38950,Automatic
NY,2020,Toyota,4Runner,37590,12053,Automatic
NY,2013,Hyundai,Elantra,10990,46478,Automatic
NJ,2018,Toyota,RAV4,25995,14571,Automatic
NY,2017,Toyota,Sienna,25995,21652,Automatic
NY,2008,INFINITI,EX35,6995,127295,Automatic
NY,2018,Nissan,Rogue,12710,68645,Automatic
NY,2017,Mercedes-Benz,GLE,36878,35112,Automatic
NY,2017,Honda,Accord,16495,27497,Automatic
NY,2015,Mercedes-Benz,SL,34997,34356,Automatic
NY,2017,Hyundai,Tucson,14491,30082,Automatic
NY,2012,Mercedes-Benz,GL,10999,116740,Automatic
NY,2018,Nissan,Altima,15990,20132,Automatic
NY,2019,Lincoln,MKT,29888,22453,Automatic
NJ,2008,MINI,Cooper,6995,81783,Manual
NY,2016,Mercedes-Benz,CClass,19199,45331,Automatic
NY,2018,BMW,3Series,26400,26544,Automatic
NY,2018,Lexus,RX,38495,8573,Automatic
NY,2017,BMW,X5,30899,47400,Automatic
NY,2017,INFINITI,Q50,16850,37011,Automatic
NY,2011,MINI,Clubman,11590,51398,Automatic
NJ,2018,Ram,1500,25995,21687,Automatic
NY,2016,Ford,Fusion,13990,15097,Automatic
NY,2014,Ford,Mustang,23990,47985,Manual
NY,2013,BMW,3Series,20590,75942,Automatic
NY,2014,Honda,Civic,12590,58684,Automatic
NY,2013,Lexus,RX,17590,98090,Automatic
NJ,2016,Ford,Expedition,20845,123931,Automatic
NY,2017,Mercedes-Benz,GLE,38471,25973,Automatic
NY,2019,Ford,F150,23480,5513,Automatic
NY,2013,Lexus,ES,18990,49949,Automatic
NY,2018,Nissan,Sentra,13590,9946,Automatic
NY,2017,Mazda,CX5,19990,23593,Automatic
NY,2017,Mercedes-Benz,GLS,38888,45480,Automatic
NY,2018,Acura,TLX,19495,43638,Automatic
NY,2020,Chevrolet,Camaro,24990,1683,Automatic
NY,2014,BMW,i3,13590,74755,Automatic
NY,2018,Mercedes-Benz,CClass,33769,19065,Automatic
NY,2011,BMW,X6,17998,68498,Automatic
NY,2011,Subaru,Impreza,8450,80610,Manual
NY,2012,Porsche,Panamera,34590,35244,Automatic
NY,2018,Mercedes-Benz,GLC,39499,9756,Automatic
NY,2018,Mercedes-Benz,GLC,35911,30727,Automatic
NY,2015,Volkswagen,Golf,13590,80035,Automatic
NY,2018,Toyota,RAV4,18297,43067,Automatic
NY,2018,Chevrolet,Equinox,17994,25199,Automatic
NY,2012,Lexus,RX,15590,104355,Automatic
NJ,2016,Honda,Accord,13995,107163,Automatic
NY,2019,Mitsubishi,Outlander,16297,38345,Automatic
NY,2020,Hyundai,SantaFe,19590,20787,Automatic
NY,2019,Nissan,Sentra,13495,27210,Automatic
NY,2014,Chevrolet,Volt,11590,51931,Automatic
NY,2011,Toyota,Camry,11990,91566,Automatic
NY,2016,BMW,5Series,16994,59718,Automatic
NY,2016,Toyota,Camry,15495,25780,Automatic
NY,2015,BMW,3Series,15990,72965,Automatic
NY,2019,Dodge,Charger,29797,21401,Automatic
NY,2015,Toyota,Camry,13990,50662,Automatic
NY,2017,Toyota,Camry,13995,34555,Automatic
NY,2014,Honda,Pilot,12995,128021,Automatic
NY,2014,BMW,3Series,21990,48648,Automatic
NY,2014,Nissan,Murano,13990,67254,Automatic
NY,2020,Nissan,Pathfinder,23197,23998,Automatic
NY,2017,Cadillac,XT5,23595,33560,Automatic
NJ,2007,Toyota,Matrix,3899,159949,Automatic
NY,2014,Nissan,LEAF,7990,49466,Automatic
NY,2013,INFINITI,G,14590,80129,Automatic
NY,2017,Ford,Escape,17248,36761,Automatic
NJ,2020,Hyundai,SantaFe,21797,13774,Automatic
NY,2017,Lexus,LX,63995,16992,Automatic
NY,2014,Ford,Focus,11990,24199,Automatic
NJ,2019,Ford,Ranger,28397,23405,Automatic
NY,2013,Lexus,ES,18990,42298,Automatic
NY,2017,Nissan,LEAF,11990,18864,Automatic
NY,2015,BMW,X1,16547,54840,Automatic
NY,2009,Volkswagen,Routan,6800,67028,Automatic
NJ,2013,Subaru,XVCrosstrek,6999,174383,Automatic
NY,2017,Mazda,CX3,16889,43287,Automatic
NY,2018,Tesla,Model3,39980,19321,Automatic
NY,2018,Nissan,Pathfinder,19890,35972,Automatic
NY,2017,Lexus,GX,37995,36287,Automatic
NY,2015,Mercedes-Benz,EClass,21990,51425,Automatic
NY,2014,Nissan,Altima,12990,43068,Automatic
NJ,2018,Lexus,GS,35799,19425,Automatic
NY,2019,Volkswagen,Beetle,15997,34296,Automatic
NY,2015,Jeep,Wrangler,25990,68153,Automatic
NY,2019,Lexus,NX,31480,5337,Automatic
NY,2018,Toyota,RAV4,21997,20662,Automatic
NJ,2018,Audi,A4,29686,20175,Automatic
NY,2019,Toyota,Camry,19990,17103,Automatic
NY,2018,Chevrolet,Traverse,27995,46509,Automatic
NJ,2009,Honda,Accord,5999,147233,Automatic
NY,2012,Lexus,ES,13990,95283,Automatic
NY,2013,Mercedes-Benz,GL,23177,54326,Automatic
NJ,2013,Mercedes-Benz,MClass,18995,82795,Automatic
NY,2016,Ram,1500,22595,72763,Automatic
NY,2019,Volkswagen,Beetle,16981,31296,Automatic
NY,2011,Lexus,RX,14990,91013,Automatic
NY,2017,Honda,Accord,16995,36838,Automatic
NY,2017,Nissan,Pathfinder,18872,45115,Automatic
NJ,2017,Lexus,ES,25874,33123,Automatic
NY,2017,Tesla,ModelS,56480,9524,Automatic
NY,2017,Mercedes-Benz,CClass,23995,38777,Automatic
NY,2018,Lexus,GX,39995,40219,Automatic
NY,2016,Nissan,Murano,17590,34851,Automatic
NJ,2015,Dodge,Journey,7800,142883,Automatic
NJ,2011,Porsche,Panamera,26686,71475,Automatic
NY,2017,Lexus,RX,33888,45036,Automatic
NY,2015,Nissan,Altima,13590,59020,Automatic
NY,2020,GMC,Terrain,24990,4639,Automatic
NY,2014,Kia,Optima,7500,109598,Automatic
NJ,2015,Hyundai,Tucson,9895,70011,Automatic
NY,2014,Dodge,Challenger,20990,7518,Automatic
NY,2017,Nissan,Rogue,15990,21874,Automatic
NJ,2017,Mitsubishi,Lancer,7995,78258,Automatic
NY,2017,Mercedes-Benz,GLE,46906,18173,Automatic
NY,2018,Mercedes-Benz,CClass,33398,21433,Automatic
NY,2017,Lexus,RX,34995,24919,Automatic
NY,2016,Lexus,IS,20981,57368,Automatic
NY,2018,Toyota,Camry,21495,12621,Automatic
NY,2013,Nissan,370Z,24990,26260,Manual
NY,2015,Mercedes-Benz,SClass,40590,62912,Automatic
NY,2018,Lexus,NX,33295,20247,Automatic
NY,2019,Mitsubishi,EclipseCross,14497,26100,Automatic
NY,2017,Audi,A4,19395,29226,Automatic
NY,2013,Lexus,RX,16990,104417,Automatic
NY,2013,Hyundai,Sonata,10590,73580,Automatic
NY,2013,BMW,3Series,16990,82300,Automatic
NY,2015,Lexus,ES,17590,92302,Automatic
NY,2012,Acura,TL,14590,91612,Automatic
NY,2013,Hyundai,Elantra,9990,57998,Automatic
NJ,2015,Jeep,GrandCherokee,18495,74661,Automatic
NY,2016,Jeep,Cherokee,17885,42831,Automatic
NJ,2015,Honda,Pilot,14999,103310,Automatic
NY,2018,Mercedes-Benz,CLA,28027,23088,Automatic
NY,2009,Dodge,Journey,4950,124080,Automatic
NY,2017,Dodge,Durango,19890,34314,Automatic
NY,2018,Mazda,CX9,27998,15306,Automatic
NY,2019,Chrysler,300,23995,31293,Automatic
NY,2019,Lexus,NX,29590,22957,Automatic
NY,2011,Cadillac,DTS,12990,90780,Automatic
NY,2012,Honda,Accord,11990,70446,Automatic
NY,2017,Lexus,RX,29990,47275,Automatic
NY,2019,Nissan,Rogue,17949,33509,Automatic
NY,2018,Hyundai,SantaFeSport,12400,47425,Automatic
NY,2018,Toyota,Tacoma,30990,33698,Automatic
NY,2012,BMW,3Series,18590,52080,Automatic
NJ,2015,Lexus,RX,20995,93220,Automatic
NJ,2014,Honda,Civic,9999,97462,Automatic
NY,2019,Nissan,Sentra,13480,9833,Automatic
NJ,2019,Lincoln,MKZ,30599,10007,Automatic
NJ,2015,Chrysler,TownCountry,13545,58239,Automatic
NY,2011,Nissan,LEAF,8990,10697,Automatic
NY,2014,Mercedes-Benz,CLS,26990,65169,Automatic
NJ,2012,Mercedes-Benz,GLK,11985,120804,Automatic
NY,2019,Lexus,NX,33300,6245,Automatic
NY,2011,Jeep,Wrangler,19754,78200,Automatic
NJ,2007,Lexus,RX,8900,96624,Automatic
NJ,2017,Honda,CRV,23998,29677,Automatic
NY,2013,INFINITI,G,10995,59660,Automatic
NJ,2018,Ford,Explorer,32995,12049,Automatic
NY,2020,Volvo,V60CrossCountry,37977,8918,Automatic
NY,2013,Honda,Accord,13990,57572,Automatic
NY,2017,Lexus,IS,24795,44332,Automatic
NJ,2015,BMW,3Series,13985,92251,Automatic
NY,2013,Honda,Civic,11990,87288,Automatic
NY,2013,Honda,Civic,12590,64483,Automatic
NY,2014,Toyota,Prius,12990,72651,Automatic
NY,2013,BMW,5Series,17990,62662,Automatic
NY,2019,Chevrolet,Malibu,18888,30588,Automatic
NY,2017,Nissan,Pathfinder,19995,30402,Automatic
NY,2013,Honda,CRV,14990,85020,Automatic
NY,2018,Mercedes-Benz,GLC,38903,22826,Automatic
NY,2019,Chevrolet,Malibu,13980,42850,Automatic
NJ,2018,Lincoln,MKZ,26915,18845,Automatic
NY,2012,GMC,Terrain,7995,120046,Automatic
NJ,2019,Jeep,GrandCherokee,31495,14250,Automatic
NY,2016,Land,RoverDiscoverySport,23399,31437,Automatic
NY,2017,Mercedes-Benz,CClass,28187,26420,Automatic
NY,2015,Chevrolet,Sonic,5900,83310,Automatic
NY,2017,Lexus,NX,23999,33844,Automatic
NY,2019,Volkswagen,Tiguan,23900,12796,Automatic
NJ,2018,Ford,Fusion,15995,47493,Automatic
NY,2014,BMW,4Series,14998,93541,Automatic
NY,2017,INFINITI,QX30,19876,28685,Automatic
NY,2019,Nissan,Frontier,25990,20841,Automatic
NY,2018,Lexus,ES,28990,21201,Automatic
NY,2014,Nissan,Altima,11590,41633,Automatic
NY,2013,Honda,Civic,13250,72851,Manual
NY,2018,Volvo,XC60,35488,22146,Automatic
NY,2018,Mercedes-Benz,GLE,43783,21232,Automatic
NJ,2017,Lincoln,MKZ,21999,37035,Automatic
NY,2019,Dodge,GrandCaravan,16990,48161,Automatic
NY,2018,Toyota,CHR,14995,71218,Automatic
NY,2015,Scion,FRS,13890,45620,Automatic
NY,2019,Chevrolet,ExpressPassenger,23995,29767,Automatic
NY,2019,Hyundai,Kona,15590,21906,Automatic
NY,2019,Toyota,RAV4,22897,42486,Automatic
NY,2011,Toyota,Prius,10990,97362,Automatic
NJ,2016,BMW,5Series,18999,60252,Automatic
NY,2014,Chevrolet,Spark,8990,42131,Automatic
NY,2015,Lexus,RX,25595,38807,Automatic
NY,2018,Mazda,CX5,21995,22976,Automatic
NY,2015,Lexus,ES,18990,62820,Automatic
NJ,2011,Toyota,Sienna,13499,63265,Automatic
NY,2019,INFINITI,QX60,25995,52932,Automatic
NJ,2017,Lexus,NX,28799,13493,Automatic
NY,2018,Mercedes-Benz,GLC,30990,22181,Automatic
NY,2013,Toyota,Camry,13590,77258,Automatic
NY,2010,Toyota,Prius,11990,65774,Automatic
NY,2013,Mercedes-Benz,CClass,12888,78473,Automatic
NY,2018,Acura,TLX,20799,50318,Automatic
NY,2015,Mercedes-Benz,GL,25888,60703,Automatic
NY,2013,Mercedes-Benz,SClass,23995,109016,Automatic
NY,2011,Toyota,Sienna,10995,99129,Automatic
NY,2013,Ford,Fusion,11990,68463,Automatic
NY,2011,Honda,CRV,8995,125588,Automatic
NY,2017,BMW,X5,39493,9310,Automatic
NY,2013,INFINITI,FX,18990,96700,Automatic
NY,2018,Toyota,Tacoma,28990,12719,Automatic
NY,2018,Chevrolet,Impala,16995,46324,Automatic
NJ,2017,Mercedes-Benz,CClass,29439,12558,Automatic
NJ,2018,Subaru,Outback,20999,23708,Automatic
NY,2017,Ford,Explorer,23981,33761,Automatic
NY,2019,Volvo,XC40,33990,15349,Automatic
NY,2019,Honda,Accord,21850,13381,Automatic
NY,2014,Ford,Mustang,25990,3392,Manual
NY,2014,Ford,Mustang,22990,44577,Manual
NY,2016,BMW,X5,27995,37399,Automatic
NJ,2018,Audi,A4,29886,26467,Automatic
NY,2018,Toyota,Camry,18990,22975,Automatic
NY,2018,Mercedes-Benz,GLA,29983,6160,Automatic
NY,2010,Honda,CRV,9875,56165,Automatic
NY,2019,Ford,F150,22980,9448,Automatic
NY,2019,Ford,F150,24480,6653,Automatic
NY,2017,Nissan,Altima,10995,101326,Automatic
NJ,2005,Honda,Accord,3495,216676,Automatic
NY,2016,Toyota,Corolla,13990,39669,Automatic
NY,2016,Lexus,GS,22990,60876,Automatic
NY,2016,Tesla,ModelS,43980,35239,Automatic
NY,2018,Toyota,PriusPrime,20990,23440,Automatic
NY,2015,Jeep,GrandCherokee,15637,85787,Automatic
NY,2012,Honda,Accord,10990,97825,Automatic
NY,2019,Lexus,ES,38995,6638,Automatic
NY,2014,Hyundai,Equus,20990,52189,Automatic
NY,2018,Honda,Civic,15995,59854,Automatic
NY,2017,INFINITI,Q50,23990,36548,Automatic
NY,2017,Mercedes-Benz,GLE,31995,32915,Automatic
NY,2013,Honda,Civic,10990,98265,Automatic
NY,2012,Chevrolet,Equinox,12990,35015,Automatic
NY,2018,Mercedes-Benz,SClass,62467,17069,Automatic
NJ,2019,Dodge,Charger,27000,8561,Automatic
NY,2018,Audi,A4,23990,48636,Automatic
NY,2017,Alfa,RomeoGiulia,22995,31937,Automatic
NY,2017,Volkswagen,Jetta,12495,40416,Automatic
NY,2017,Hyundai,Sonata,14206,24142,Automatic
NY,2014,Nissan,Altima,9590,100544,Automatic
NY,2018,Mercedes-Benz,GLC,38560,12854,Automatic
NY,2013,Honda,Civic,11590,65020,Automatic
NJ,2019,Lexus,GX,46298,12908,Automatic
NY,2017,Ford,Expedition,28847,65755,Automatic
NY,2013,Ford,Escape,12590,82353,Automatic
NY,2020,Mercedes-Benz,GLS,72901,9929,Automatic
NY,2020,Kia,Optima,16947,9416,Automatic
NY,2013,Ford,F150,23542,89269,Automatic
NY,2013,Honda,Accord,13990,78885,Automatic
NJ,2015,Lexus,ES,17988,78522,Automatic
NY,2015,BMW,X1,15200,59944,Automatic
NY,2019,Volkswagen,Jetta,15281,26603,Automatic
NY,2019,Chevrolet,Impala,18495,44730,Automatic
NY,2013,Audi,A7,23590,78555,Automatic
NY,2017,Nissan,RogueSport,16132,12856,Automatic
NY,2020,Mitsubishi,OutlanderSport,16790,1502,Automatic
NJ,2017,Nissan,Sentra,12985,8904,Automatic
NY,2019,Lexus,NX,30990,12808,Automatic
NJ,2016,Nissan,Versa,7365,73375,Automatic
NY,2017,Lexus,IS,24990,26309,Automatic
NJ,2018,Mercedes-Benz,GLE,43839,28106,Automatic
NY,2017,Mercedes-Benz,SClass,89901,30128,Automatic
NY,2011,BMW,M3,36990,19543,Automatic
NY,2017,Honda,Civic,12965,14462,Automatic
NY,2013,Hyundai,Elantra,10990,54093,Automatic
NY,2010,Dodge,Journey,5750,92136,Automatic
NY,2017,Chevrolet,Malibu,18590,22748,Automatic
NJ,2008,Ford,SuperDutyF550,17945,49339,Automatic
NY,2013,BMW,X3,8999,101147,Automatic
NY,2014,Honda,CRV,13590,70561,Automatic
NY,2017,Chevrolet,Volt,13990,30037,Automatic
NY,2019,Ford,F150,38480,13165,Automatic
NJ,2007,Toyota,Corolla,5949,79979,Automatic
NY,2014,Toyota,FJCruiser,31990,51072,Automatic
NY,2013,Ford,Fusion,11990,69454,Automatic
NY,2019,Toyota,Camry,18995,39861,Automatic
NY,2013,Toyota,Prius,12590,93392,Automatic
NY,2019,Ram,1500Classic,27990,22579,Automatic
NJ,2011,Hyundai,Elantra,4999,131312,Automatic
NY,2010,Lexus,RX,15990,94982,Automatic
NY,2018,BMW,X6,39052,51199,Automatic
NJ,2017,smart,fortwo,12839,10327,Automatic
NY,2013,Chevrolet,Malibu,10990,79625,Automatic
NY,2017,Toyota,Camry,15995,34429,Automatic
NY,2017,Nissan,Murano,23490,8307,Automatic
NY,2014,Ford,Edge,13990,66882,Automatic
NJ,2016,Honda,Odyssey,15999,54005,Automatic
NY,2019,Mercedes-Benz,GLE,72901,9008,Automatic
NY,2017,Honda,Civic,13853,15287,Automatic
NY,2015,Mercedes-Benz,MClass,21950,65349,Automatic
NY,2009,Kia,Borrego,7950,77310,Automatic
NY,2017,Subaru,Legacy,14190,41111,Automatic
NY,2012,Toyota,Corolla,10590,74997,Automatic
NJ,2016,Nissan,Rogue,17000,13028,Automatic
NY,2012,Audi,A6,16990,89375,Automatic
NY,2016,Honda,Civic,13999,22721,Automatic
NY,2018,Hyundai,SantaFeSport,13399,42829,Automatic
NY,2019,Chevrolet,Camaro,23990,15960,Automatic
NY,2016,BMW,M4,44582,46369,Automatic
NY,2020,Mercedes-Benz,EClass,55901,10818,Automatic
NJ,2018,Hyundai,Sonata,13999,44377,Automatic
NY,2017,Chevrolet,Camaro,23590,30868,Automatic
NY,2018,Chevrolet,Malibu,13590,49519,Automatic
NY,2013,Lexus,ES,18990,54644,Automatic
NJ,2015,Honda,Pilot,15995,91889,Automatic
NY,2016,Nissan,Altima,14990,36064,Automatic
NY,2018,Mercedes-Benz,CClass,52901,17641,Automatic
NY,2015,Honda,Civic,12590,51064,Automatic
NY,2016,Kia,Soul,12990,40499,Automatic
NJ,2014,Lincoln,MKZ,11999,84291,Automatic
NJ,2018,Nissan,Sentra,11685,43139,Automatic
NY,2018,Chrysler,Pacifica,16995,39011,Automatic
NY,2014,Lexus,IS,19590,59412,Automatic
NJ,2012,Mercedes-Benz,GLK,13995,86900,Automatic
NJ,2016,Ram,1500,34995,57731,Automatic
NY,2019,Hyundai,Sonata,15995,480,Automatic
NY,2013,Mercedes-Benz,CClass,13990,94981,Automatic
NY,2012,BMW,6Series,27990,38124,Automatic
NY,2012,Hyundai,Genesis,11990,66079,Automatic
NY,2012,Volkswagen,Golf,10990,91238,Automatic
NY,2014,Land,RoverLR2,16450,51853,Automatic
NY,2013,Chevrolet,Camaro,21990,56412,Automatic
NY,2017,Volkswagen,Tiguan,16995,12197,Automatic
NY,2012,Mazda,Mazda6,12590,41239,Automatic
NJ,2017,Ford,Fusion,14725,46982,Automatic
NY,2017,Volkswagen,GolfGTI,19981,22292,Automatic
NY,2014,Mercedes-Benz,GL,24322,59910,Automatic
NY,2017,Ford,F150,35889,32185,Automatic
NY,2017,Audi,Q5,23499,41094,Automatic
NY,2011,Toyota,Venza,12990,89919,Automatic
NY,2010,INFINITI,G,14590,85000,Automatic
NY,2019,Toyota,Sienna,23590,70228,Automatic
NY,2015,Ford,Focus,10990,81163,Automatic
NY,2015,Hyundai,Sonata,12990,57505,Automatic
NY,2017,Ford,Escape,15998,47120,Automatic
NY,2017,Jeep,Compass,17890,15487,Automatic
NY,2012,Chevrolet,Malibu,6900,123190,Automatic
NY,2013,Hyundai,Elantra,11590,36802,Automatic
NY,2019,Chevrolet,Suburban,37200,59636,Automatic
NJ,2015,Ford,TransitCargoVan,16995,118947,Automatic
NY,2018,Mercedes-Benz,GLE,47901,16608,Automatic
NY,2019,Dodge,GrandCaravan,15600,41814,Automatic
NY,2014,BMW,3Series,15990,88764,Automatic
NY,2019,Chevrolet,Impala,23495,19776,Automatic
NJ,2010,INFINITI,M,9995,100939,Automatic
NY,2012,Acura,TL,14590,63479,Automatic
NY,2012,Toyota,Highlander,14590,80556,Automatic
NY,2017,Audi,A4,18995,41686,Automatic
NY,2013,Lexus,ES,17990,45029,Automatic
NY,2017,Chevrolet,Volt,13990,30720,Automatic
NY,2012,Honda,Accord,13590,79069,Automatic
NY,2018,Lexus,NX,29990,18181,Automatic
NY,2011,Toyota,Camry,10590,98258,Automatic
NY,2015,Chevrolet,Equinox,14590,65128,Automatic
NY,2011,Hyundai,Sonata,7495,87175,Automatic
NY,2013,Hyundai,Elantra,10990,45675,Automatic
NY,2012,Ford,Fusion,10990,54770,Automatic
NY,2019,Ford,TransitPassengerWagon,25795,44924,Automatic
NY,2016,Ford,CMax,13990,19345,Automatic
NY,2013,Honda,Pilot,16590,98536,Automatic
NY,2012,Buick,Enclave,17990,27641,Automatic
NY,2015,Chevrolet,Suburban,24895,115000,Automatic
NY,2017,Lexus,IS,25990,13380,Automatic
NY,2018,GMC,Terrain,17590,16778,Automatic
NJ,2013,Nissan,Rogue,10995,66250,Automatic
NY,2019,Nissan,Altima,16121,42547,Automatic
NY,2017,Volkswagen,Jetta,11995,31591,Automatic
NY,2017,Buick,Encore,14590,19983,Automatic
NY,2012,BMW,3Series,14990,66877,Automatic
NY,2012,Toyota,Corolla,10590,74286,Automatic
NY,2018,Toyota,RAV4,20590,43529,Automatic
NY,2017,Ford,Escape,13490,40715,Automatic
NY,2017,BMW,X5,28795,30328,Automatic
NY,2018,Toyota,Camry,18911,14948,Automatic
NJ,2017,Lexus,RX,34383,24780,Automatic
NJ,2013,Lexus,ES,15995,86965,Automatic
NY,2012,Toyota,Camry,12590,72346,Automatic
NY,2019,Hyundai,Tucson,12719,53306,Automatic
NY,2016,Jaguar,XJ,38990,19448,Automatic
NY,2018,Mercedes-Benz,GLC,38806,31049,Automatic
NJ,2015,Ford,Fusion,8995,95496,Automatic
NY,2018,Lexus,NX,27980,16543,Automatic
NY,2017,Mercedes-Benz,GLE,38901,25817,Automatic
NY,2018,BMW,7Series,39995,33427,Automatic
NY,2013,Lexus,ES,17590,77368,Automatic
NY,2019,Volkswagen,Golf,18990,11755,Automatic
NY,2018,BMW,X5,38888,48466,Automatic
NY,2020,Chevrolet,Equinox,19990,7454,Automatic
NY,2017,Mercedes-Benz,GLC,36807,11234,Automatic
NY,2012,Ford,Focus,10990,43154,Automatic
NY,2013,Lincoln,MKZ,15990,29710,Automatic
NJ,2010,Honda,Pilot,9995,126941,Automatic
NJ,2017,Honda,Accord,17995,24715,Automatic
NY,2018,BMW,7Series,45995,34806,Automatic
NY,2015,Toyota,Camry,14990,39421,Automatic
NY,2018,Hyundai,Elantra,13995,19962,Automatic
NY,2014,Honda,Accord,13590,86854,Automatic
NY,2017,INFINITI,QX30,19990,16128,Automatic
NY,2017,BMW,X3,22259,43029,Automatic
NY,2019,Chevrolet,Cruze,13590,35303,Automatic
NY,2018,Ram,1500,25990,46041,Automatic
NY,2010,Lexus,RX,15990,97226,Automatic
NY,2012,Toyota,Camry,7724,141173,Automatic
NY,2014,Ford,Escape,8995,149942,Automatic
NY,2017,Mercedes-Benz,CClass,33418,22392,Automatic
NY,2019,Ford,F150,42990,23246,Automatic
NY,2017,Porsche,Macan,38995,40191,Automatic
NJ,2020,Nissan,Altima,14995,33485,Automatic
NY,2017,Acura,ILX,14550,28022,Automatic
NY,2019,Mitsubishi,EclipseCross,17648,1842,Automatic
NY,2019,Nissan,RogueSport,16890,18962,Automatic
NY,2018,Mercedes-Benz,GLE,42534,28075,Automatic
NY,2018,Mercedes-Benz,GLE,42900,26079,Automatic
NY,2017,Mercedes-Benz,EClass,55901,24502,Automatic
NY,2018,Toyota,Camry,19990,40212,Automatic
NY,2017,Lexus,RC,26590,60813,Automatic
NY,2013,BMW,3Series,24990,50002,Automatic
NY,2018,Mercedes-Benz,CClass,37901,16424,Automatic
NY,2018,Nissan,Rogue,16990,15562,Automatic
NY,2018,Chevrolet,Equinox,15995,31773,Automatic
NY,2016,Mazda,CX5,17990,52011,Automatic
NJ,2020,Ford,Escape,20985,14960,Automatic
NJ,2018,Lincoln,MKC,25999,11131,Automatic
NY,2018,INFINITI,Q50,25995,33602,Automatic
NY,2019,Nissan,Armada,28990,26898,Automatic
NY,2014,Chevrolet,Camaro,25990,32694,Automatic
NY,2018,Toyota,Camry,20400,12911,Automatic
NY,2017,Kia,Niro,14590,63532,Automatic
NY,2015,Ford,Mustang,24990,73932,Manual
NY,2011,Cadillac,SRX,13990,101692,Automatic
NY,2004,Honda,Accord,2995,178424,Automatic
NY,2017,Ford,TransitPassengerWagon,21900,26167,Automatic
NY,2017,Buick,LaCrosse,19990,45128,Automatic
NY,2017,Toyota,RAV4,22100,20204,Automatic
NY,2019,Toyota,Tacoma,33990,24460,Automatic
NY,2016,Nissan,Rogue,16990,34302,Automatic
NY,2016,Ford,TransitCargoVan,21488,62339,Automatic
NY,2019,Nissan,Sentra,13590,21777,Automatic
NY,2019,Chrysler,Pacifica,22495,39853,Automatic
NY,2017,Jeep,Compass,10990,72165,Automatic
NY,2018,Jeep,Compass,19995,26817,Automatic
NY,2016,Chrysler,TownCountry,11995,50339,Automatic
NJ,2014,Lincoln,MKZ,11545,103927,Automatic
NY,2018,Toyota,RAV4,25272,40613,Automatic
NY,2017,Ford,Explorer,24890,39641,Automatic
NJ,2003,Honda,Pilot,3900,157739,Automatic
NY,2017,Mercedes-Benz,GLS,36888,50215,Automatic
NY,2013,Toyota,Sienna,12995,98166,Automatic
NY,2013,Lexus,LS,26990,82809,Automatic
NY,2011,Mitsubishi,Eclipse,8980,46845,Automatic
NY,2014,Acura,RDX,16990,58748,Automatic
NY,2014,Honda,Civic,12990,35142,Automatic
NJ,2016,Mercedes-Benz,CLA,19499,45788,Automatic
NY,2016,Audi,Q5,21995,51197,Automatic
NY,2012,Toyota,Camry,12590,48563,Automatic
NY,2013,Lexus,ES,17990,60517,Automatic
NY,2016,Lexus,ES,20995,23867,Automatic
NY,2012,Mercedes-Benz,EClass,20990,60271,Automatic
NY,2017,Nissan,Maxima,19994,43014,Automatic
NY,2016,Ford,Fusion,9550,123688,Automatic
NY,2011,Toyota,Prius,11990,52325,Automatic
NY,2012,Honda,Civic,10990,80361,Automatic
NY,2015,Mercedes-Benz,CClass,20990,49537,Automatic
NY,2019,Ford,TransitCargoVan,30282,17516,Automatic
NY,2017,Jeep,Wrangler,32888,22294,Automatic
NY,2019,Chrysler,Pacifica,19990,49908,Automatic
NY,2017,Hyundai,Ioniq,14590,27817,Automatic
