state,year,manufacturer,model,price,mileage,drive_type,transmission,fuel,url,img
CA,2013,Toyota,RAV4,15990,69122,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T3WFREV4DW043808/2013-toyota-rav4/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/08/38/2T3WFREV4DW043808/HTFMM6LCBO2EDUWF77YRFVJCWA-cr-360.jpg
CA,2020,Lexus,ES,36995,5429,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/58AD21B17LU005026/2020-lexus-es/,https://listings-prod.tcimg.net/listings/109523/26/50/58AD21B17LU005026/2JFGC3SKL2NC3HIEKZCUSCXLJU-cr-360.jpg
CA,2018,Audi,A3,29992,10824,FWD,Automatic,Plug-In Hybrid,https://www.truecar.com/used-cars-for-sale/listing/WAUTPBFF4JA064101/2018-audi-a3/,https://listings-prod.tcimg.net/listings/1695/01/41/WAUTPBFF4JA064101/4EWFEJ63OYH2EA6OZGZKOWH52U-cr-360.jpg
CA,2019,Jeep,Wrangler,39500,23824,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4HJXEN1KW624919/2019-jeep-wrangler/,https://listings-prod.tcimg.net/listings/87176/19/49/1C4HJXEN1KW624919/42VPGXW5ZN6GGPVTTXOVISVHCM-cr-360.jpg
CA,2019,Jeep,Wrangler,36000,37046,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4HJXEG3KW551392/2019-jeep-wrangler/,https://listings-prod.tcimg.net/listings/87176/92/13/1C4HJXEG3KW551392/IYDO7QTWPRZOYQCOCRXQFTKUTQ-cr-360.jpg
CA,2019,Toyota,Avalon,28590,12813,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4T1BZ1FB7KU010870/2019-toyota-avalon/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/70/08/4T1BZ1FB7KU010870/LKKU43CY43Y4N6NXLR5WBM4HWA-cr-360.jpg
CA,2018,Ford,Escape,16990,33761,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FMCU9HD3JUA29611/2018-ford-escape/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/11/96/1FMCU9HD3JUA29611/S4TX4HC5TGTWYKPQZHE6HISM4M-cr-360.jpg
CA,2011,Toyota,Prius,9990,102268,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU9B5323915/2011-toyota-prius/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/15/39/JTDKN3DU9B5323915/CFR6GDBMUFND26SDSCMZHWPSD4-cr-360.jpg
CA,2013,Lincoln,MKZ,15590,46105,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/3LN6L2LU1DR828913/2013-lincoln-mkz/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/13/89/3LN6L2LU1DR828913/JUDGPDDTVXKYYS43HQTUIVCQ4M-cr-360.jpg
CA,2018,Volkswagen,Atlas,21590,79345,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1V2DR2CA0JC561935/2018-volkswagen-atlas/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/35/19/1V2DR2CA0JC561935/5A4EUQTQWHHBX37MXWL25CAMUY-cr-360.jpg
CA,2016,Ford,Escape,11500,53076,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FMCU0F7XGUB99496/2016-ford-escape/,https://listings-prod.tcimg.net/listings/177436/96/94/1FMCU0F7XGUB99496/HYF37JA64SYPT5J4T37XYYW3HI-cr-360.jpg
CA,2020,Chevrolet,Camaro,23990,16828,RWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/1G1FA1RS5L0108435/2020-chevrolet-camaro/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/35/84/1G1FA1RS5L0108435/CPB33ODQUCAGKW72QUVI7QED3Y-cr-360.jpg
CA,2019,GMC,Sierra1500,52480,13989,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3GTU9FED5KG263301/2019-gmc-sierra-1500/?zipcode=90077,https://listings-prod.tcimg.net/listings/19296/01/33/3GTU9FED5KG263301/CNVVONGF6WG5ZNSLOGZYPY3CCU-cr-360.jpg
CA,2012,Mercedes-Benz,SLK,23990,38541,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDPK5HA8CF014321/2012-mercedes-benz-slk/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/21/43/WDDPK5HA8CF014321/VL2VEXRHG6NHZIUTOS2BZ5TIPU-cr-360.jpg
CA,2018,Tesla,Model3,41990,14326,AWD,Automatic,Electric,https://www.truecar.com/used-cars-for-sale/listing/5YJ3E1EB6JF116921/2018-tesla-model-3/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/21/69/5YJ3E1EB6JF116921/EEDVOLN3FX6G5HRTTNKHHH3OU4-cr-360.jpg
CA,2017,Nissan,Rogue,15990,38944,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5N1AT2MV6HC889017/2017-nissan-rogue/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/17/90/5N1AT2MV6HC889017/VIJNOPDEFKNXBLOOFSBK7W5VPY-cr-360.jpg
CA,2015,Cadillac,SRX,19990,46595,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3GYFNBE3XFS608341/2015-cadillac-srx/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/41/83/3GYFNBE3XFS608341/YJGJHDYVRPFKDU42B3JDD5QT6Y-cr-360.jpg
CA,2018,Lexus,GX,36590,57416,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTJBM7FX4J5203131/2018-lexus-gx/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/31/31/JTJBM7FX4J5203131/FAYW7IQL764DHHVL7FT2LG65UA-cr-360.jpg
CA,2017,Lexus,NX,24995,31613,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTJYARBZ8H2064011/2017-lexus-nx/,https://listings-prod.tcimg.net/listings/168966/11/40/JTJYARBZ8H2064011/GJ6EWZKEJJXLP2RSSEPOLN7IGA-og-360.jpg
CA,2019,Dodge,Charger,22990,31203,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2C3CDXBG4KH657617/2019-dodge-charger/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/17/76/2C3CDXBG4KH657617/LOJIQY5N2DZWWMO3RXE2PZ65SU-cr-360.jpg
NY,2019,Toyota,Tacoma,33990,3937,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3TMAZ5CN8KM113029/2019-toyota-tacoma/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/29/30/3TMAZ5CN8KM113029/D4O5FGN4FWJZ3VCKENJW7KNP54-cr-360.jpg
NY,2018,Toyota,RAV4,25990,13339,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T3YFREV8JW448428/2018-toyota-rav4/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/28/84/2T3YFREV8JW448428/N3ONAIQQAC62J4HAXZC6T7OVNU-cr-360.jpg
NY,2019,Chevrolet,Corvette,49995,8069,RWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/1G1YA2D74K5100166/2019-chevrolet-corvette/,https://listings-prod.tcimg.net/listings/21460/66/01/1G1YA2D74K5100166/GMZY5ZEB6LX33XIEZ4XSERMDOM-cr-360.jpg
NY,2017,Dodge,Durango,30559,29394,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4SDJCT4HC703927/2017-dodge-durango/,https://listings-prod.tcimg.net/listings/87990/27/39/1C4SDJCT4HC703927/WUPKPJWBNT35AE3YGDFIGDKSQU-cr-360.jpg
NY,2015,Land,RoverRangeRoverEvoque,21990,83883,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/SALVP2BG4FH039913/2015-land-rover-range-rover-evoque/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/13/99/SALVP2BG4FH039913/TFEE5RAII4IZSU6LLJAYFWWJFU-cr-360.jpg
NY,2011,Toyota,Venza,12990,89919,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4T3ZA3BB9BU051810/2011-toyota-venza/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/10/18/4T3ZA3BB9BU051810/4TRLR5TVTAZUTFC6OWKBYJLGYQ-cr-360.jpg
NY,2019,Acura,ILX,23431,7393,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/19UDE2F86KA012650/2019-acura-ilx/,https://listings-prod.tcimg.net/listings/18791/50/26/19UDE2F86KA012650/XGBY6LMITOPI6LEF6YJYXG2ROI-cr-360.jpg
NY,2014,Land,RoverRangeRoverSport,33990,55641,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/SALWR2WFXEA351743/2014-land-rover-range-rover-sport/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/43/17/SALWR2WFXEA351743/KYABED575KLFPUNR4CHRBW2VLE-cr-360.jpg
NY,2020,Nissan,Maxima,23390,29197,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AA6CV4LC363003/2020-nissan-maxima/,https://listings-prod.tcimg.net/listings/7095/03/30/1N4AA6CV4LC363003/6SGYSMJDKXJ4H3RAGX4Y7EVMDI-cr-360.jpg
NY,2019,Nissan,Sentra,11480,36749,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3N1AB7AP4KY285610/2019-nissan-sentra/?zipcode=10035,https://listings-prod.tcimg.net/listings/214232/10/56/3N1AB7AP4KY285610/EXERSDE5YAP3MANOLLMCSNTF2M-cr-360.jpg
NJ,2005,Cadillac,Escalade,4899,191957,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1GYEK63N65R251211/2005-cadillac-escalade/,https://listings-prod.tcimg.net/listings/198988/11/12/1GYEK63N65R251211/BROD6YHE7L5EMQPRNJU3SWO3AM-cr-360.jpg
NY,2017,Nissan,Maxima,18995,54513,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AA6AP7HC454536/2017-nissan-maxima/,https://listings-prod.tcimg.net/listings/47352/36/45/1N4AA6AP7HC454536/NR5RYWX5JX7JDHP25PNG3BR5GY-cr-360.jpg
NY,2017,Buick,Enclave,23590,27567,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5GAKRBKD3HJ323914/2017-buick-enclave/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/14/39/5GAKRBKD3HJ323914/IO35WU3QUOLQ2LLUHZAOA42IQA-cr-360.jpg
NY,2018,Nissan,Rogue,14499,101629,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/KNMAT2MV5JP544306/2018-nissan-rogue/,https://listings-prod.tcimg.net/listings/23830/06/43/KNMAT2MV5JP544306/5PJF4N2HK2FPNWURB4VVJV2EBY-cr-360.jpg
NY,2016,Toyota,Tundra,36990,46449,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5TFDW5F19GX502133/2016-toyota-tundra/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/33/21/5TFDW5F19GX502133/W2JVFA3BC3PNESZMXSKRHR4S4U-cr-360.jpg
NY,2011,Hyundai,Sonata,10590,101391,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPEC4AC1BH010362/2011-hyundai-sonata/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/62/03/5NPEC4AC1BH010362/5YG4NOYE3DHRADHR55NRVUMVO4-cr-360.jpg
NY,2015,Kia,Sorento,12900,58997,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5XYKT4A68FG610211/2015-kia-sorento/,https://listings-prod.tcimg.net/listings/31969/11/02/5XYKT4A68FG610211/ME5TX7ZCGUSL3T4CMMVUBY7UOQ-cr-360.jpg
NY,2013,Volvo,XC60,14990,66513,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/YV4952DLXD2376138/2013-volvo-xc60/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/38/61/YV4952DLXD2376138/JMRSQIIILAKHKSM7TBKJWUYKX4-cr-360.jpg
NY,2016,Honda,CRV,14764,89661,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2HKRM4H58GH601396/2016-honda-cr-v/,https://listings-prod.tcimg.net/listings/30623/96/13/2HKRM4H58GH601396/S7PYO56PUCAKOABLRH3R5N5NVM-cr-360.jpg
NJ,2013,INFINITI,QX56,21995,96211,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN8AZ2NE8D9041086/2013-infiniti-qx56/,https://listings-prod.tcimg.net/listings/22960/86/10/JN8AZ2NE8D9041086/PBWEPVX7WPOJWBGSQN2DGSGYSU-cr-360.jpg
NY,2012,MINI,Countryman,12590,89958,FWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/WMWZC3C52CWM27704/2012-mini-countryman/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/04/77/WMWZC3C52CWM27704/VBPK5ITJDXCPHC26AZXQXPV36I-cr-360.jpg
NY,2018,Toyota,Highlander,27990,34905,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5TDKZRFH6JS537776/2018-toyota-highlander/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/76/77/5TDKZRFH6JS537776/YSBEI6OUTQSXXZ7AD5WEWVAFCY-cr-360.jpg
NJ,2019,INFINITI,QX60,34986,14475,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5N1DL0MM8KC528842/2019-infiniti-qx60/,https://listings-prod.tcimg.net/listings/6638/42/88/5N1DL0MM8KC528842/JBUT6VARO4AKCWQDEOXMF5RSAM-cr-360.jpg
NY,2013,Honda,Accord,15990,59327,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCT2B85DA000449/2013-honda-accord/?zipcode=11372,https://listings-prod.tcimg.net/listings/175576/49/04/1HGCT2B85DA000449/VHZREX22U3HROWIN2PN2TMTWHY-cr-360.jpg
NY,2013,Nissan,Altima,12990,44123,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4AL3AP6DC224697/2013-nissan-altima/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/97/46/1N4AL3AP6DC224697/TJW2M7NQGMVK7RTPI72DVC5QSE-cr-360.jpg
NY,2014,BMW,6Series,31990,62567,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WBAYP1C5XED216527/2014-bmw-6-series/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/27/65/WBAYP1C5XED216527/LTFZW6ZFL4NTCDWC42AHGPAFS4-cr-360.jpg
NY,2015,Honda,Odyssey,15994,68617,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5FNRL5H62FB023097/2015-honda-odyssey/,https://listings-prod.tcimg.net/listings/21236/97/30/5FNRL5H62FB023097/QZ5QTZMTJIOJMVYWX25JWXIXOU-cr-360.jpg
NJ,2007,Dodge,Charger,5999,125000,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2B3KA43R17H690002/2007-dodge-charger/,https://listings-prod.tcimg.net/listings/53291/02/00/2B3KA43R17H690002/FOPZTFLUQZ4S3AXYOVYVBCMCAU-cr-360.jpg
NY,2019,Hyundai,Elantra,12980,18285,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPD84LF2KH412959/2019-hyundai-elantra/?zipcode=10035,https://listings-prod.tcimg.net/listings/19296/59/29/5NPD84LF2KH412959/BZCDHI6MJATOSNUAGDOR7NUTIE-cr-360.jpg
NY,2015,Mazda,MX5Miata,17990,41012,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JM1NC2PF7F0242022/2015-mazda-mx-5-miata/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/22/20/JM1NC2PF7F0242022/K6DXG4COE7UAE4BIJAJEKKW7YM-cr-360.jpg
CA,2018,Volkswagen,Atlas,25988,24669,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1V2CP2CA9JC596877/2018-volkswagen-atlas/,https://listings-prod.tcimg.net/listings/146967/77/68/1V2CP2CA9JC596877/QXMXWBMGE36OTYY36DJXHW6WAE-cr-360.jpg
CA,2018,INFINITI,Q50,25990,34622,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN1EV7AP5JM365380/2018-infiniti-q50/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/80/53/JN1EV7AP5JM365380/H4BYP7JJG5RWTEMPKELY43JFMQ-cr-360.jpg
CA,2017,Maserati,Ghibli,35995,38504,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/ZAM57XSA1H1224170/2017-maserati-ghibli/,https://listings-prod.tcimg.net/listings/168966/70/41/ZAM57XSA1H1224170/VIAR5YV2DFSAWK6CR5P3XQS23E-og-360.jpg
CA,2017,Maserati,Ghibli,36600,22137,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/ZAM57XSA8H1262608/2017-maserati-ghibli/,https://listings-prod.tcimg.net/listings/168966/08/26/ZAM57XSA8H1262608/R2PCIN6KXNLMGX5EGI2PEHC2PU-og-360.jpg
CA,2017,Buick,Regal,17590,9017,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2G4GL5EX0H9178917/2017-buick-regal/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/17/89/2G4GL5EX0H9178917/QDFJ5RWAIWN4VFVOZM6RL3K23Q-cr-360.jpg
"","","","","","","","","",https://www.truecar.com/used-cars-for-sale/listing/3HGGK5H49JM725383/2018-honda-fit/,""
CA,2015,Toyota,Prius,13495,56797,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKN3DU0F0478663/2015-toyota-prius/,https://listings-prod.tcimg.net/listings/87910/63/86/JTDKN3DU0F0478663/2UEN4T7G2R3XMS7MRUVQQXYQFI-cr-360.jpg
CA,2017,MINI,Hardtop,20599,25211,FWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/WMWXP7C53H2A45153/2017-mini-hardtop/,https://listings-prod.tcimg.net/listings/182623/53/51/WMWXP7C53H2A45153/36J5EM6CC4I4KJQE64DD2KMSLI-cr-360.jpg
CA,2017,Toyota,YarisiA,11150,63530,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3MYDLBYV5HY165985/2017-toyota-yaris-ia/,https://listings-prod.tcimg.net/listings/109523/85/59/3MYDLBYV5HY165985/FZLN47NVE4GC5AQKPUBJ3RY72U-cr-360.jpg
CA,2014,Nissan,Altima,14590,53301,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1N4BL3AP5EC156057/2014-nissan-altima/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/57/60/1N4BL3AP5EC156057/B463YNKBEFTK25Y4TYWAL56JOU-cr-360.jpg
CA,2016,Hyundai,Sonata,14590,27643,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5NPE34AFXGH367086/2016-hyundai-sonata/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/86/70/5NPE34AFXGH367086/AXWWYUFEO5IH242Y74YPF4DDDY-cr-360.jpg
CA,2019,GMC,Sierra1500,42990,32435,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/3GTU9DED6KG249623/2019-gmc-sierra-1500/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/23/96/3GTU9DED6KG249623/5K3PHGHZAF46NANJYIO6Q6ZPIU-cr-360.jpg
CA,2017,Chevrolet,Traverse,21590,33993,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1GNKVGKD3HJ206901/2017-chevrolet-traverse/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/01/69/1GNKVGKD3HJ206901/LLTHUW4GS4USE3EZMHSP26TUYQ-cr-360.jpg
CA,2013,Ford,Mustang,33990,7477,RWD,Manual,Gas,https://www.truecar.com/used-cars-for-sale/listing/1ZVBP8CU5D5277136/2013-ford-mustang/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/36/71/1ZVBP8CU5D5277136/4HJYINOZD6OJCASJZ7C3D645ZY-cr-360.jpg
CA,2018,Dodge,Challenger,29990,5620,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2C3CDZBT0JH327979/2018-dodge-challenger/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/79/79/2C3CDZBT0JH327979/IVSHJ4DDJQ3JOKHM5SVPSITIDM-cr-360.jpg
CA,2018,Subaru,Forester,22990,14868,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JF2SJAGC4JH479006/2018-subaru-forester/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/06/90/JF2SJAGC4JH479006/SRMJHGDFMGL4AHKGJ4LO54PA3Q-cr-360.jpg
CA,2020,Chevrolet,Suburban,41590,32187,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1GNSCHKC6LR113593/2020-chevrolet-suburban/?zipcode=90291,https://listings-prod.tcimg.net/listings/175576/93/35/1GNSCHKC6LR113593/T2WXK7PX4TJESZTR7LVFHD6B2Y-cr-360.jpg
CA,2012,Mercedes-Benz,SLK,19988,58889,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDPK5HA7CF039422/2012-mercedes-benz-slk/,https://listings-prod.tcimg.net/listings/177436/22/94/WDDPK5HA7CF039422/Z33E46T7HZL7LT6MX3WTPB7TME-cr-360.jpg
CA,2017,Porsche,Cayenne,53560,14002,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WP1AA2A26HKA87320/2017-porsche-cayenne/,https://listings-prod.tcimg.net/listings/5004/20/73/WP1AA2A26HKA87320/Y6JV6IBQHYAW42HILIV44GJW7M-cr-360.jpg
CA,2014,Audi,A4,14990,79139,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WAUAFAFL3EA003810/2014-audi-a4/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/10/38/WAUAFAFL3EA003810/42GQIOIGUPNAIOZPANB5PBX64Y-cr-360.jpg
CA,2019,Lexus,RX,38990,12515,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2T2ZZMCA0KC131779/2019-lexus-rx/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/79/17/2T2ZZMCA0KC131779/MQUGWHU6S5WUE2G36KDHHK22BU-cr-360.jpg
CA,2006,GMC,SavanaCargoVan,8795,155520,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1GTGG29V661123700/2006-gmc-savana-cargo-van/,https://listings-prod.tcimg.net/listings/32157/00/37/1GTGG29V661123700/V4F6JQJE4TW3MQSJFKZK3B53FQ-cr-360.jpg
CA,2018,Mercedes-Benz,GLC,31997,25320,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDC0G4JB5JV039409/2018-mercedes-benz-glc/,https://listings-prod.tcimg.net/listings/2735/09/94/WDC0G4JB5JV039409/57YB3TIWOKSBFRQGR6KY4MHO4I-cr-360.jpg
CA,2017,Lexus,NX,27988,18450,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JTJYARBZ8H2073436/2017-lexus-nx/,https://listings-prod.tcimg.net/listings/1129/36/34/JTJYARBZ8H2073436/ORBLG6PNJVJN6FPD4HJGRFQPDY-cr-360.jpg
CA,2016,Ford,F150,32795,84029,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1FTEW1CG3GFC15754/2016-ford-f-150/,https://listings-prod.tcimg.net/listings/32157/54/57/1FTEW1CG3GFC15754/TYNA6XLYNIAIDV62H5ZVFITWIQ-cr-360.jpg
CA,2018,Audi,S5,46591,14725,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WAUP4AF58JA027712/2018-audi-s5/,https://listings-prod.tcimg.net/listings/1695/12/77/WAUP4AF58JA027712/U7OHJKT4XUCLCYSJE6SRJ43DU4-cr-360.jpg
CA,2019,Jeep,Wrangler,37590,25181,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1C4HJXEG7KW528360/2019-jeep-wrangler/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/60/83/1C4HJXEG7KW528360/EV6AO4XN4O4MBSWDQS63QPYWVE-cr-360.jpg
CA,2014,Mercedes-Benz,CLS,29590,48102,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/WDDLJ9BB2EA127384/2014-mercedes-benz-cls/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/84/73/WDDLJ9BB2EA127384/Q4FP6DIQECSMOE7GP3E2SP6XOQ-cr-360.jpg
CA,2020,Dodge,Challenger,27990,12793,RWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/2C3CDZJG8LH128900/2020-dodge-challenger/?zipcode=90291,https://listings-prod.tcimg.net/listings/77763/00/89/2C3CDZJG8LH128900/NAF52HATU2NBGTGJYRJA5V42CA-cr-360.jpg
CA,2016,BMW,X3,14988,93003,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/5UXWX9C58G0D67239/2016-bmw-x3/,https://listings-prod.tcimg.net/listings/177436/39/72/5UXWX9C58G0D67239/DTYUOOLY7PQNC7MQ7X22XVXL4Y-cr-360.jpg
NY,2010,Nissan,Rogue,6950,96071,AWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/JN8AS5MV3AW133212/2010-nissan-rogue/,https://listings-prod.tcimg.net/listings/105145/12/32/JN8AS5MV3AW133212/B4KPGYQRMWZTROZK5PLH35HQMM-cr-360.jpg
NY,2017,Honda,Accord,17148,20872,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCR2F58HA308459/2017-honda-accord/,https://listings-prod.tcimg.net/listings/16799/59/84/1HGCR2F58HA308459/2JQO4VNMAAAX4HVPFWBB5TKOPU-cr-360.jpg
NJ,2011,Jeep,Patriot,7799,88733,4WD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1J4NF1GB7BD251556/2011-jeep-patriot/,https://listings-prod.tcimg.net/listings/198988/56/15/1J4NF1GB7BD251556/6SHVD32LHHPXX5OTPO5MU5IUGI-cr-360.jpg
NY,2018,Toyota,Camry,20990,59050,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/4T1B61HK6JU001193/2018-toyota-camry/?zipcode=11372,https://listings-prod.tcimg.net/listings/77763/93/11/4T1B61HK6JU001193/OEJK6QWFICW5U34NDB5FQMM2OI-cr-360.jpg
NJ,2007,Toyota,Prius,5665,110719,FWD,Automatic,Hybrid,https://www.truecar.com/used-cars-for-sale/listing/JTDKB20U177635117/2007-toyota-prius/,https://listings-prod.tcimg.net/listings/125810/17/51/JTDKB20U177635117/2FHCTAA3567BUTR65IW57KIZRE-cr-360.jpg
NY,2018,Honda,Accord,18389,12064,FWD,Automatic,Gas,https://www.truecar.com/used-cars-for-sale/listing/1HGCV1F16JA057014/2018-honda-accord/,https://listings-prod.tcimg.net/listings/16799/14/70/1HGCV1F16JA057014/YUQZP2UUVEZIMAYOAYNCN2QN6U-cr-360.jpg
